Exporter,Product,QTY.(KGS)
K.S.C. INC.,COTTON GARMENTS,3897
K.S.CO.F.FOR FISHERIES DEVPT.LTD.,FROZEN YELLOW TUNA,322900
K.S.GANGADHARA IYER AND CO.,RUBBER MATS,762469
K.S.R.MARINE SERVICES P.LTD.,MACHINERIES,15187
K.SUBRAYA ANANTHA KAMATH & SONS,CASHEW KERNELS,30000
K.T.EXPORTS INDIA P.LTD.,POLYPROPYLENE WOVEN FABRICS,18853
K.TECH ENGINEERING,MARINE ACCESSORIES,8884
K.U.INDUSTRIES,SPARES,7522
K.V.SELVY TEX,COTTON GOODS,23947
KABADI SHANKARSA & SONS,COTTON GOODS,11833
KACHAPALLY COIR WORKS,COIR MATS,7212
KADAVIL ELECTRO MECHANICAL INDUSTRIES,MACHINERIES,3822
KADCO SYSTEMS,SPARES,1031
KADS ENGINEERING SOLUTION,SPARES,2650
KADS RESOURCES GARMENTS,COTTON GARMENTS,1184
KAFFEE INDIA,COFFEE,55200
KAICO IMPEX,COTTON GARMENTS,40
KAIKOL FABRICS,COTTON FABRICS,529
KAILAS MARKETING,ELECTRONIC GOODS,19831
KAIRALI BOOKS P.LTD.,BOOKS,11580
KAIRALI EXPORTS,CASHEW KERNELS,123885
KAIRALI HANDLOOMS,COTTON GOODS,62990
KAIRALI IMPORTS & EXPORT,FOOD STUFFS,19340
KAIRALI SEAFOODS,FROZEN RIBBON FISH,84000
KAISONS RUBBERS,RUBBER MATS,2560743
KAJAH TEA COMPANY P.LTD.,TEA,302731
KAJU EXPORTS,CASHEW KERNELS,60000
KAKKERI TILES FACTORY LLP,TILES,57180
KAKKOLLIL MILLS&TRADERS,COCONUT OIL,11660
KAKKUZHIYIL TRADERS,CARDAMOM,23708
KALA IMPEX,GINGER,47847
KALAIMAGAL GARMENTS,COTTON GARMENTS,1021
KALAMAN GARMENTS,COTTON GARMENTS,1144
KALAN GEO HERBALS,AYURVEDIC PRODUCTS,532
KALAN PHARMACEUTICALS,HAIR OIL,5076
KALATHINGAL SILKY & SORTEX RICE,RICE,2358574
KALKI TEX,COTTON GOODS,19513
KALLUNGAL TRADERS,CARDAMOM,14967
KALLUNGAL TRADING CO.,FOOD STUFFS,5410
KALLUVILAYIL EXPORTS,FOOD STUFFS,119242
KALPA MACHIN PARTS,SPARES,332
KALPAKA PROCESSING CO.,GREEN PEPPER,8640
KALYAN ENGINEERING CORPN.,SPARES,2168
KALYAN FOODS & SPICES (I)P.LTD,FOOD STUFFS,37084
KALYAN SILKS TRICHUR P.LTD.,COTTON GOODS,74978
KAMARCO EXPORT AND TRADING,SPARES,2780
KAMRUP TEA COMPANY,TEA,86050
KANAM LATEX INDUS. P. LTD.,SURGICAL GLOVES,584117
KANCHAMANA FLOOR COVERING,FOOD STUFFS,13136
KANCHANA FOOD PRODUCTS,RICE,60720
KANDAVEL KNITWEAR,COTTON GOODS,11491
KANI GRANITE COMPANY,GRANITE SLABS\TILES,97020
KANISHKA COLLECTIONS,MOP,161427
KANISKA GARMENTS,COTTON GOODS,76423
KANJANA CLOTHING,COTTON GARMENTS,930
KANNAN DEVAN HILLS PLANTATIONS,TEA,1681742
KANNAPIRAN FIBRE EXPORTS,COIR FIBER,629830
KANNIKKAT TECHNOCRAFT,RUBBER PRODUCTS,2120
KANNOLY CORPORATION,CURRY POWDER,40544
KANONE TECHNOLOGIES P.LTD.,SPARES,5870
KANTHASAMY EXPORT,HOUSEHOLD ARTICLES,11042
KANTHASWAMY & CO.,UTENSIL,42069
KANWOOD,ROSEWOOD PRODUCTS,4623
KAPPUNKAL EXPORTS,COCONUTS,342000
KARAK TEA,TEA,14376
KARAMMOMBIL JOSEPH,SOLID LINKS,4690
KARAVALI OCEAN PRODUCTS P.LTD.,FROZEN RIBBON FISH,101200
KARAVELI FREEZERS AND EXPORTERS,FROZEN MARINE FOODS,22365
KARAYIL BAKERY,FOOD STUFFS,6607
KARE AYURVEDIC REMEDIES,ORTHO PAIN RELIVER,531
KARIMA FASHIONS,COTTON GOODS,214
KARNATAKA AGRO CHEMICALS,CHEMICALS,10797
KARPAGAM GARMENTS,COTTON GOODS,30605
KARPAGHAM TEX,COTTON GOODS,31766
KARSHAKA MITHRA,COCONUTS,28470
KARTHI EXPORTS,COCONUTS,57200
KARTHI HOME PRODUCTS,MOP,25980
KARTHICK INDUSTRIES,MACHINERIES,4522
KARTHIK ENTERPRISES,WAX ROLLS,24000
KARTHIKAI TEXTILE MILLS,COTTON GOODS,296909
KARTHY TEX,COTTON GARMENTS,871
KARUKUNNATHU EXPORTS,GUNNY BAGS,48834
KASHMIR FRUIT BAZAR,FOOD STUFFS,47700
KASIOUS CASHEWS,CASHEW KERNELS,47250
KASIYANANTHA INDUSTRIES,HOUSEHOLD ARTICLES,2078
KATISSERY BICYCLES,CYCLE PARTS,4141
KAUSIKH THERAPEUTICS P.LTD.,MEDICINES,3124
KAUTAM KNITS,COTTON GOODS,6516
KAVERI'S BIO PROTEINS P. LTD.,EGGS,141696
KAVIN TEX CORPORATION,COTTON GARMENTS,8641
KAVIRAJ GARMENTS,COTTON GOODS,3111
KAVISH ENGINEERS,SPARES,734
KAVS SPECIALITIES P.LTD.,RICE,207935
KAY ENN TRADING,FOOD STUFFS,277012
KAY GEE EXPORTERS,FOOD STUFFS,32844
KAY JAY SHARP TRENDY,PUMPS,11339
KAY KAY EXPORTS,FROZEN SQUID,1509776
KAY VEE FASHION,COTTON GOODS,22742
KAYAL EXPORTS,FOOD STUFFS,29662
KAYAN EXPORTS P.LTD.,TEA,25670
KAYPEE ELECTRONICS ASSOCIATES P. LTD.,ELECTRICAL ITEMS,5435
KAYTEE CORPORATION,COTTON GOODS,31472
KCK AGRO PRODUCTS P.LTD.,FOOD STUFFS,737
KCK DENTAL,DENTAL EQUIPMENT,5
KCM APPLIANCES P.LTD.,PRESSURE COOKER,318369
KCS KNITS,COTTON GOODS,1249
KD EXIM,COCONUTS,28600
KEDISON EXPELLERS,COCONUT OIL,18000
KEERTHI AGRO MILLS P.LTD.,RICE,262098
KEERTHI PUMPS,PUMPS,42172
KEIFER SEA FOOD,FROZEN YELLOW TUNA,139600
KELACHANDRA MACHINES,MACHINERIES,97015
KELDA FOODS P.LTD.,FOOD STUFFS,23000
KELTECH ENERGIES LTD.,AQUEOUS SOLUTION,123680
KELY EXPORTS & IMPORTS,AYURVEDIC PRODUCTS,51005
KEMI VENEERS,PLYWOOD,192000
KEMTECH EXPORTS,RUBBER MATS,299515
KENRICH OVERSEAS TRADING COMPANY,CHEMICALS,63408
KERA PALM CREATIONS,VINE BAILS,70385
KERAFIBERTEX INTERNATIONAL P.LTD.,RUBBER MATS,17799728
KERALA AYURVEDA PHARMACY LTD.,AYURVEDIC PRODUCTS,12530
KERALA BALERS LTD.,RUBBER MATS,3123138
KERALA CARDAMOM PROCESSING & MKTG.CO.LTD,CARDAMOM,146541
KERALA DINESH BEEDI WORKERS,HANGER,7591
KERALA HANDICRATS,HANDICRAFTS,420
KERALA HOME FOOD STUFF EXPORT,RICE,203756
KERALA IMPEX,SPICES,54520
KERALA MINERALS & METALS LTD.,TITANIUM DIOXIDE,2328060
KERALA STATE COIR CORPN.LTD.,COIR MATS,1725224
KERALA STATE ELECTRONIC DEV. CORPN. LTD.,ELECTRONIC COMPONENTS,110
KERAPURA PRODUCTS,COCONUT OIL,105672
KESCHMACK,COCONUT OIL,1240
KEYEN EXPORTS,FOOD STUFFS,516855
KG DENIM LTD.,COTTON GOODS,22788
KGA TRADES PVT LTD,RICE,99558
KHATAVANGA TRADE LLP,JUTE BAGS,26
KHEMCHAND SONS,TEXTILE MACHINERY,63761
KHEMKA FLOOR MILLS P.LTD.,RICE,61910
KHODAY INDIA LTD.,LIQUORS,17020
KHUSHI INTERGROUP,PLYWOOD,50000
KIASCO INTERNATIONAL LLP,PRINTER,1743
KIDS GLOBAL CLOTHING,COTTON GARMENTS,14685
KIEFER SEA FOOD,FROZEN YELLOW TUNA,402216
KILLIMANJARO COMMODITIES(I)P.LTD.,COFFEE,153600
KINGS MARINE EXPORTS,FROZEN SQUID,207390
KINGS MARINE PRODUCTS,FROZEN SQUID,628755
KINGS SEAFOODS,FROZEN YELLOW TUNA,804872
KINGS TRADINGS,COCONUTS,57100
KINGSTON INDUSTRIES,COTTON GOODS,1140
KINSLEY KNITT INTERNATIONAL,COTTON GOODS,33322
KIRTHIC KNITS,COTTON GARMENTS,11812
KISHORE SPICES CO.,SPICES,153731
KITCH NATURAL COOKWARE,PACKING MATERIALS,1270
KITEX CHILDREN WEAR LTD.,COTTON GOODS,1531121
KITEX GARMENTS LTD.,COTTON GOODS,4398756
KITEX LTD.,COTTON GOODS,70221
KIWIS STYLES,COTTON GOODS,14987
KKFM  INDIA P.LTD.,FOOD STUFFS,37000
KLEAN TRADE HYGENE,MOP,48840
KLEEN & HYGEIENE PRODUCTS,MOP,14985
KLF NIRMAL INDUSTRIES(P)LTD.,COCONUT OIL,974672
KMS INDUSTRIES,SPARES,400
KNIT CONNECT EXPORT,COTTON GARMENTS,2000
KNIT EXPORTS,COTTON GARMENTS,6359
KNIT FABRICS,COTTON GOODS,270
KNIT FAIR INC.,COTTON GOODS,12783
KNIT FASHIONS,COTTON GARMENTS,5583
KNIT GALLERY,COTTON GOODS,358709
KNIT HOME GARMENTS,COTTON GOODS,138502
KNIT INDIA APPARELS,COTTON GARMENTS,126
KNIT INDIA INC,COTTON GARMENTS,3478
KNIT KING APPARELS,COTTON GOODS,409
KNIT PRIME,COTTON GOODS,57332
KNITCOM FASHIONS,COTTON GOODS,11855
KNITEX GARMENT P.LTD.,COTTON GOODS,7713
KNITEX TEXTILES P.LTD.,COTTON GOODS,77297
KNITFORT EXIMS,COTTON GOODS,1485
KNITS WAR GARMENTS,COTTON GARMENTS,8374
KNITS WAY,COTTON GARMENTS,14910
KNP EXPORTS&IMPORTS,FOOD STUFFS,1593491
KOB MEDICAL TEXTILES P.LTD.,MEDICAL EQUIPMENTS,2784006
KOCHI IMPEX,ALUMINIUM PRODUCTS,480
KOLLENGODE AGRO MILLS P.LTD.,RICE,75000
KONNULLY EXPORTS & TRADES,FOOD STUFFS,178735
KORNICH EXPORTS P.LTD.,FROZEN SQUID,1319416
KOSHER FOOD INDUSTIES,PEPPER,46350
KOSMIC CLOTHING CO.,COTTON GOODS,19139
KOTTACKAL AGRO FOODS,UTENSIL,6150552
KOTTACKAL SURGICALS,LATEX GLOVES,9260
KOTTAYAM KITCHEN,BOTTLES,5735
KOVAS ABRASIVES SOUTH ASIA,METAL SHEETS,607
KOVAX ABRASIVES SOUTH ASIA P.LTD.,WATER PROOF CLOTH,1424
KOZHIKODENS,VEGETABLES,1215890
KPI HEALTHCARE INDIA P. LTD.,HEALTH ITEMS,135
KPL OIL MILLS PVT LTD.,COCONUT OIL,176330
KPR SUGAR AND APPARELS,COTTON GOODS,41021
KRAFTWARES (INDIA) PVT LTD,KITCHENWARE,21749
KRISBAL ENGINEERING P.LTD.,SOLAR FENCING,26730
KRISHI GEO PACK P.LTD.,FIBC BAGS,152956
KRISHKNA COIRS,COIR MATS,14309
KRISHNA COFFEE WORKS,INSTANT COFFEE,33981
KRISHNA EXPORTS,COCONUTS,27950
KRISHNA FABRICS,COTTON GOODS,30513
KRISHNA FIBER,COIR MATS,4325
KRISHNA INTERNATIONAL,RESINS,83870
KRISHNA RAIMENT,COTTON GOODS,6498
KRISHNAVENI CARBON PRODUCTS (P)LTD.,ACTIVATED CARBON,13632
KRITIKA APPARELS,COTTON GARMENTS,970
KRP TRADERS,NUTMEG,26320
KRS INTERNATIONAL TRADING,COCONUTS,141500
KSA & COMPANY,FOOD STUFFS,22500
KSB LTD.,VALVES,16490
KSB MIL CONTROL,VALVES,269184
KT & AHMU HAIR CARE PRODUCTS,FOOD STUFFS,25000
KTHAN PLYWOODS P.LTD.,PLYWOOD,1161500
KTK POLYMERS,EMPTY DRUMS,1292
KU SODALAMUTHU,TEXTILE MACHINERY,30165
KULALI EXPORTS,COTTON GOODS,7222
KUMAR CASHEW EXPORTS,CASHEW KERNELS,62250
KUMAR CREATIONS,COTTON GARMENTS,5026
KUMAR INDUSTRIES,MACHINERIES,650
KUMAR KNITS,COTTON GOODS,7200
KUMARAN FIBRES,COIR FIBER,25000
KUMARAN FILAMENTS P.;LTD.,NYLON FISHING NETS,21962
KUMARAN KNITS,COTTON GARMENTS,3038
KUNNATHAN WOOD PRODUCTS,PLYWOOD,2596196
KURISHANKAL TRADERS,FOOD STUFFS,53500
KURUWA ENTERPRISES,SPICES,262511
KYOBASHI PREMEIR FREEZE DRY P.LTD.,FROZEN MARINE FOODS,27050
L & P RUBBER INDUSTRIES,TYRE RETREADING MATERIALS,653443
L&S GARMENTS,COTTON GARMENTS,7794
L.G. BALAKRISHNAN & BROS.,AUTOMOTIVE TIMING CHAINS,118687
L.G. FASHIONS,COTTON GOODS,3810
L.G.BALAKRISHANA,COTTON GARMENTS,4512
L.G.SEA FOODS,FROZEN MARINE FOODS,54000
L.S.AUTOMOTIVE INDIA P.LTD.,AUTOMOBILES PARTS,33071
LABONY COLLECTIONS,COTTON GOODS,7375
LAGOS WELD PRODUCTS,WELDING ELECTRODES,23000
LAGUNA CLOTHING,COTTON GOODS,142070
LAGUNA EXPORTS,VALVES,334
LAKSHMI & CO.,SPARES,3003
LAKSHMI A TRADERS,COTTON GOODS,21191
LAKSHMI AUTOMOBILES,AUTOMOBILES PARTS,2838
LAKSHMI ELECTRICAL & ELECTRONICS,VALVES,12299
LAKSHMI ELECTRICAL CONTROL SYSTEMS,SPARES,6962
LAKSHMI ELECTRICAL DRIVE TECHNOLOGY LTD.,ELECTRICAL ITEMS,7172
LAKSHMI EXPORTS,WHEAT FLOUR,154500
LAKSHMI IMPORT&EXPORT,FOOD STUFFS,20000
LAKSHMI KNIT WEAR,COTTON GOODS,10833
LAKSHMI MACHINE WORKS LTD.,TEXTILE MACHINERY,10830500
LAKSHMI NARASIMHA TEXTILES LTD.,COTTON YARN,130750
LAKSHMI PRECISION TECHNOLOGIES,SPARES,4939
LAKSHMI RING TRAVELLERS(CBE.)LTD.,VALVES,78869
LAKSHMI TRADING CO.,TURMERIC,1084605
LAKSHYA..COM,SPARES,1653
LALA AGRO TROPIC P.LTD.,COCONUT SHELLS\CUPS,483707
LAMBOTHARA TEXTILES,SPUN YARN,67820
LAMIS EXPORTERS,TAPIOCA CHIPS,19444
LAN SPIN TEX P.LTD.,COTTON YARN,63888
LAND MARK EXPORTERS,FOOD STUFFS,83475
LANDED FRESH INTERNATIONAL,RICE,430180
LANDLINE IMPORTS&EXPORTS,FOOD STUFFS,152843
LANDMARK KNITWEAR,COTTON GOODS,1824
LARS MEDICARE,SURGICAL GLOVES,65000
LAUGUNA CLOTHING,COTTON GARMENTS,2639
LAVA ENGINEERING CO.,SPARES,20400
LAXMI CASTINGS,VALVES,39211
LAXMI GARMENTS,COTTON GOODS,3192
LAXMI INTERNATIONAL,TEA,379018
LCMMC SOCIIETY LTD.,COIR MATS,18750
LE SHARK (INDIA),COTTON GOODS,175
LE SHARK GLOBAL LLP.,COTTON GOODS,3448
LEADER RUBBER INDUSTRIES,CHAPPALS,22343
LEAF PLATE INDIA,PALM LEAF PLATES,254
LEAFAR,PAPER BAGS,5633
LEARNWARE SOLUTIONS,EDUCATIONAL MATERIALS,1004
LEE & SU EXPORTS P. LTD.,TEA,2000
LEEDS FASHION,COTTON GOODS,14101
LEETHA INDUSTRIES,PAPER CUP,1145643
LEETHA PACK (P) LTD.,PAPER CUP,554910
LEETHA PRESS AND PROCESS P. LTD.,PRINTED MATERIALS,230501
LEGRO INDIA P.LTD.,COIR PITH,833000
LENORA GLOVE P.LTD.,LATEX GLOVES,12210
LENORE INDUSTRIES,PAPER CUP,1500
LEO EXPORTS,MACHINERIES,78630
LEVATE ENGINEERS,SPARES,3017
LIBERTY MEDICAL SUPPLIES,SURGICAL GLOVES,140638
LIFE STYLE INTERNATIONAL P.LTD.,COTTON GOODS,22070
LIMAR ENTERPRISES,FOOD STUFFS,1650
LINEN AND BEYOND,FOOD STUFFS,26605
LINEN&BEYOND,COTTON GOODS,4037
LINGESWARA,COTTON GOODS,28239
LINK UP TEXTILES P. LTD.,COTTON GOODS,125652
LINKERS INDIA,COTTON GOODS,13390
LISO &SONS,COIR GEO FABRICS,5472
LISO COIR TEX,COIR MATS,839690
LIV LONG NUTRACEUTICALS LTD,TURMERIC,21934
LIVENDO,COCONUT OIL,77103
LIWA FOODS,DATES,24280
LIZ WOOD PRODUCTS,WOOD PRODUCTS,46263
LMW MACHINERY LTD.,TEXTILE MACHINERY,17293
LOCUS EXPORTS&IMPORT,COTTON GARMENTS,3800
LOFT DESIGN STUDIO,CHAIRS,40
LOGLINK INTERNAIONAL SHIPPING,LUBE OIL,132014
LOGOS WELDS PRODUCTS,WELDING ELECTRODES,20122
LOHASHILPI,HANDICRAFTS,2464
LOOCUST INCORPORATION,COTTON GOODS,59226
LOOM CRAFT,COIR MATTING,374464
LOOMTEX EXPORTS,COTTON GOODS,28057
LORDS EXPORTS,RUBBER MATS,59524
LORDS FLAVOURS,SPICES,6891
LOUIS & CO.,STEEL PRODUCTS,323
"LOUIS DREYFUS COMMODITIES INDIA P,LTD.",COFFEE,153600
LOURDE MATHA CASHEW INDUSTRIES,CASHEW KERNELS,479749
LOVE SHORE AGENCIES,RICE,763200
LOYAL ENTERPRISES,PLUSH TOYS,7437
LOZENGE EXPORTS,COCONUT OIL,6024
LRF,FURNITURE,3775
LRG TECHNOLOGIES,TYRE RETREADING MATERIALS,48130
LUCO EXIM,SPICES,4086
LUKE EXPORTS,FROZEN OCTOPUS,66250
LULU EXPORTS,COTTON GARMENTS,12145
LULU FLIGHT KITCHEN,FROZEN SAMOSA,419339
LUNAR RUBBER (P) LTD.,CHAPPALS,7650
LUX INDUSTRIES LTD.,COTTON GOODS,324735
LWIN EXPORTS,COTTON GOODS,11417
LYKIS LTD.,COCONUT OIL,424190
LYNNS EXPORTS & IMPORTS,IRON CASTINGS,17429
M & G IMPEX (INDIA) P. LTD.,GRANITE SLABS\TILES,344900
M & G INTERNATIONAL,FOOD STUFFS,26936
M & M ENTERPRISES,PLYWOOD,96380
M&F EXPORTS,FOOD STUFFS,33657
M&G INTERNATIONAL,FOOD STUFFS,5140
M&J TRADERS,GENERAL CARGO,267
M&M ENTERPRISES,PLYWOOD,32000
M.A. AND SONS,GREEN COFFEE,267434
M.B.EXIM,GINGER GARLIC PASTE,4537
M.G.HOSIERTY P.LTD.,COTTON GARMENTS,33825
M.K. TRADERS (SOUTHERN),COTTON GARMENTS,22281
M.K.ENTERPRISES,FOOD STUFFS,10458
M.K.EXPORT TRADING COMPANY,TENT ACCOSSORIES,11697
M.K.EXPORTS,GROW BAGS,80162
M.K.FIBRE,COIR PITH,843420
M.K.GARMENTS,COTTON GOODS,29115
M.K.M.INTERNATIONAL,COTTON GARMENTS,1406
M.K.M.KNIT CREATIONS,COTTON GOODS,50078
M.K.M.TOYS,PLUSH TOYS,401
M.L.EXPORTS,COTTON GOODS,1070
M.M.ABDUL HAMEED & SONS,LEMONGRASS OIL,58548
M.N. TEX,COTTON YARN,905211
M.N.M.FASHIONS,COTTON GOODS,1015
M.P.EXPORTS,COTTON GARMENTS,12234
M.P.M.TEXTILES P.LTD.,COTTON GOODS,301521
M.P.POLYMERS AND DIES,INJECTION MOULD,700
M.P.TRANS AND LOGISTICS,COCONUTS,28160
M.R.G GARMENTS,COTTON GOODS,7200
M.R.IMPEX,COTTON YARN,213433
M.R.INDUSTRIES,FOOD STUFFS,87785
M.R.J.TRADING,FLOOR LAMINATED SHEETS,172812
M.R.S.TEX,COTTON GARMENTS,9611
M.RAJALAKSHMI OILS,COCONUT OIL,43290
M.S. APPARELS,COTTON GOODS,3856
M.S.GARMENTS,COTTON GOODS,6114
M.S.GOLD TECH,METAL PRODUCTS,2850
M.S.KAARTHIKEYAN GARMENTS,COTTON GARMENTS,1702
M.S.S. RUBBER AND RECLAIMS P.LTD.,TYRE RETREADING MATERIALS,178700
M.TECH INDUSTRIES,SPARES,3185
M.Z.IMPORTS AND EXPORTS,TURMERIC POWDER,3000
M3 APPARELS INDIA P.LTD.,COTTON GOODS,7439
MAAK IMPEX P.LTD.,RUBBER MATS,158550
MAARIS EXPORTS,COTTON GARMENTS,6437
MAC-N-HOM MARINE EQUIPMENTS P.LTD.,MACHINERIES,590
MACHINGAL MARKETING AGENCIES,MOPS/BRUSHES,26462
MADARA CORPORATION,COCONUTS,56400
MADATHIL EXPORTS,FOOD STUFFS,68062
MADATHIPARAMBIL EXPORTS&IMPORTS,CHAVANAPRASH,7695
MADATHIPARAMBIL OPTICALS,OPTIC  MATERIALS,455
MADHAPAR LUBRICANTS AND TRADES,MACHINERIES,22256
MADHAVA EXPORTS,COCONUTS,341600
MADHU JAYANTI INTERNATIONAL LTD.,TEA,4238561
MADONA ELECTRONICS,STATUE,9610
MAEGLER VENTURE,HYDRAULIC FITTINGS,52000
MAF CLOTHING P.LTD.,COTTON GOODS,314811
MAFCO EXPORTS,COTTON GOODS,25821
MAFSELL ENTERPRISES,VALVES,551
MAGIC DESIGN CLOTHING,COTTON GOODS,5480
MAGIZH EXPORTS,RICE,32000
MAGNA AUTOMOTIVE INDIA,AUTOMOBILES PARTS,39505
MAGNA ELECTRO CASTINGS LTD.,CAST IRON ITEMS,60823
MAGNAM ENTERPRISES,COTTON GOODS,22911
MAGNETICS & CONTROLS,MACHINERIES,5713
MAGNUM CASUAL INTERNATIONAL,COTTON GOODS,16538
MAGNUM CLOTHING P. LTD.,COTTON GOODS,28723
MAGNUM ENTERPRISES,MACHINERIES,78102
MAGNUS MACHINERY&GENERAL TRADING,PUMPS,3980
MAGS EXPORTERS,COTTON GARMENTS,4429
MAHA AGRICULTURAL PRODUCTS P.LTD.,GHERKINS IN BRINE,274320
MAHALAKSHMI FARMERS,COCONUTS,28496
MAHALASA EXPORTS,CASHEW KERNELS,44616
MAHARAJ INTERNATIONAL,PLYWOOD,57000
MAHARAJ PLY&BOARDS,PLYWOOD,59400
MAHARAM FAABS,COTTON GOODS,4657
MAHARANI AGRO PRODUCTS,COCONUT POWDER,131488
MAHAS FOODS AND SPICES P.LTD.,FOOD STUFFS,3387
MAHAVISHNU CASHEW FACTORY,CASHEW KERNELS,15450
MAHENDRA PUMPS PVT LTD,PUMPS,11445
"MAHIL GARM,ENTS",COTTON GOODS,876
MAHINDRA CIE AUTOMOTIVE LTD.,AUTOMOBILES PARTS,16700
MAIL HOSIERIES,COTTON GOODS,8588
MAIMOONA EXPORT,FOOD STUFFS,14300
MAIMUNA INTERNAITONAL,CHILLI POWDER,14300
MAITHRI ADVERTISING WORKS P. LTD.,FOOD STUFFS,79333
MAITHRI ADVERTISING WORKS P.LTD.,DISHES,12097
MAJEED CARPET HOUSE,RUBBER MATS,11678
MAJESTIC  MACHINE WORKS,MACHINERIES,22072
MAJESTIC CLOTHING,COTTON GOODS,14103
MAJESTIC COMMODITIES P.LTD.,TEA,199231
MAJESTIC EXPORTS,COTTON GOODS,55398
MAJESTIC FASHION,COTTON GOODS,6346
MAJESTIC MACHINE WORKS,MACHINERY PARTS & ACCESSORIES,27465
MAJESTIC MARINE,MACHINERIES,615094
MAK EXPORTS,COTTON GOODS,22957
MAKAS FOODS&SPICES P.LTD.,SPICES,3504
MAKKARSON PLY BOARDS,PLYWOOD,34560
MAKRO FASHION,COTTON GOODS,38303
MAKS AUTOMATION P.LTD.,AUTOMOBILES PARTS,20765
MAKVEN UNITED P.LTD.,GYMNASIUM EQUIPMENTS,7017
MALA SONS,PLYWOOD,1839029
MALABAR AGRI EXPO,COCONUTS,560470
MALABAR AGRO PRODUCTS ,PLASTIC PRODUCTS,15474
MALABAR APPARELS,COTTON GOODS,1553
MALABAR EXTRUSION P.LTD.,ALUMINIUM EXTRUSIONS,129933
MALABAR NATURAL FOODS P.LTD.,TAPIOCA,586607
MALABAR SPICES,SPICES,322264
MALABAR TEXTILES,COTTON GOODS,571
MALABAR TIMBER CO.,ROSEWOOD PRODUCTS,41920
MALABAR TIMBER INDUSTRIES,ROSEWOOD PRODUCTS,26560
MALABAR TIMBERS,ROSEWOOD PRODUCTS,34876
MALABAR TRADE LINKS,FOOD STUFFS,65000
MALAYA RUB-TECH INDUSTRIES,NATURAL RUBBER,21050
MALAYALAM EXPORTS,FOOD STUFFS,435310
MALLIKA INTERNAITONAL,COTTON GOODS,2996
MALLOW INTERNATIONAL,COTTON GOODS,43077
MALNAD ALLOY CASTING P.LTD.,SPARES,2446
MALOOS TRADING,GINGELLY OIL,8652
MALPEFRESH MARINE EXPORTS P.LTD.,DRIED SHRIMPS,11500
MAMBAD RUBBER AND AGRO MFG.LTD.,SPICES,140614
MAMPILLY PLYWOOD INDUSTRIES,PLYWOOD,13545083
MAN AND MAN ENTERPRISES,MACHINERIES,1595
MANA APPARELS,COTTON GOODS,54692
MANAN CREATION,COTTON GOODS,148
MANARA HEALTHCARE P.LTD.,FROZEN YELLOW TUNA,40705
MANE KANCOR INGREDIENTS P.LTD.,SPICES,2964720
MANGA ENTERPRISES,CAST IRON ITEMS,14790
MANGALA MARINE EXIM INDIA P.LTD.,FROZEN SQUID,6784319
MANGALASSERY INDUSTRIES,WEIGHING MACHINE WITH ACCS.,33709
MANGALATH CASHEW,CASHEW KERNELS,137000
MANGO ENTERPRISES,DECORATIVE ITEMS,7933
MANIHAMSA GLOBAL TRADING,GRANITE SLABS\TILES,24000
MANILAL PATEL,COTTON GOODS,19374
MANIPAL TECHNOLOGIES LTD.,PRINTED MATERIALS,171532
MANIS COCONUT PRODUCTS,FOOD STUFFS,135515
MANJILAS FOOD TECH (P)LTD.,RICE,8011870
MANJUSHREE TECHNOPACK LTD.,EMPTY JARS,49960
MANNA RUBBER PRODUCTS P. LTD.,TYRE RETREADING MATERIALS,149500
MANNAR CRAFT  P.LTD.,HANDICRAFTS,1198
MANSE IMPEX,COTTON GOODS,7200
MANSOR FOODS INDIA P.LTD.,FOOD STUFFS,2557
MANTHRI GLOBAL TECHNOLOGIES,CAMERAS,105
MANTRA EXPORTS P.LTD.,COTTON GOODS,22368
MARACA FRUIT PROCESSING CO.,DRINKS ITEMS,3468
MARBLE VALLEY FOODS,FROZEN MARINE FOODS,20671
MARI GOLD IMPEX,STEEL PRODUCTS,521560
MARIA AQUACON PTY LTD.,FROZEN OCTOPUS,196000
MARIA BAKERS,FOOD STUFFS,12212
MARIA IMPEX,COTTON GOODS,20806
MARIA INDUSTRIES,PICKLES,1465
MARIBO FOODS LLP,FOOD STUFFS,10182
MARICO LTD.,PLASTIC PRODUCTS,5243552
MARINE EXPORTS,FROZEN MARINE FOODS,38900
MARINE HYDRO COLLOIDS,CHITIN,267799
MARINOS EXPORTS,COCONUTS,84650
MARIYA HEALTHCARE P.LTD.,SURGICAL GLOVES,31480
MARK ADHESIVE EXPERTS,HOME APPLIANCES,400
MARK IMPEX,UTENSIL,129331
MARKO FASHION,COTTON GOODS,7415
MARKSMAN,COTTON GOODS,8719
MARKSMEN MARINE PRODUCTS P. LTD.,FISH MEAL,100000
MARLOUIS BOOK CENTRE,BOOKS,424
MAROTTIKKAL COIR WORKS,COIR MATS,65824
MARS GARMENTS,COTTON GARMENTS,11200
MARTEX,COTTON GARMENTS,1121
MARUDHAR ENTERPRISES,COTTON GOODS,353
MARUTHAM CORPORATION,FOOD STUFFS,778
MARUTHAMALAYAN TEX KNIT,COTTON GOODS,28082
MARUTHI APPARELS,COTTON GARMENTS,1301
MARUTHI GARMENT CREATIONS P.LTD.,COTTON GOODS,42072
MARUTHI INDUSTRIES,AUTOMOBILES PARTS,502
MARUTHI KNITTERS,COTTON GARMENTS,868
