Exporter,Product,QTY.(KGS)
MUKKAM EXPORTERS,FOOD STUFFS,31812
MULBERY ENGINNERING,SPARES,4156
MULTICARE,PALM LEAF PLATES,90222
MULTIPLEX BIO-TECH PVT LTD,ORGANIC MANURE,282925
MUSHAL EXPORTERS & TRADERS,FOOD STUFFS,56834
MUSK PERFUMES INDIA P.LTD.,PERFUME,1894
MUSSERIES COCONUT PRODUCTS P.LTD.,COCONUT PRODUCTS,2000
MUSTANG ENTERPRISES,COTTON GARMENTS,53
MY LIGHT,STAINLESS STEEL,5100
MYQUEST INTERNATIONAL P.LTD.,COIR MATS,43438
N.C. JOHN & SONS LTD.,SISAL MATTING,6250518
N.CREATION,COTTON GARMENTS,3475
N.I EXIM,COCONUTS,53441
N.J APPARELS,COTTON GARMENTS,35334
N.J. CLOTHING,COTTON GOODS,1901
N.J.SPICES,COFFEE,926400
N.K.GRAINS AND SPICES TRADIG CO.,COFFEE,29000
N.M.TEXTILES,COTTON GOODS,12272
N.N.CASHEW EXPORTS,CASHEW KERNELS,60876
N.N.K.MARINE EXPORTS,FROZEN SHRIMPS,17244
N.R.G FOOD PVT LTD,RICE,44000
N.S.CASHEWS,CASHEW KERNELS,380379
N.S.MARKETING,COCONUTS,26000
N.S.N.BIOTECH P.LTD.,SURGICAL GLOVES,8258
N.S.R.KNITTERS,COTTON GARMENTS,2608
N.TEX APPAREL PVT.LTD.,COTTON GARMENTS,24852
N.V.JOSEPH EXPORTS,RUBBER MATS,1103894
NAAVA IMPEX,FOOD STUFFS,10140
NADAMBADAM RUBBER ESTATE,COVER CROP SEEDS,20524
NAGARJUNA HERBAL CONCENTRATES LTD.,AYURVEDIC PRODUCTS,1512
NAGREEKA EXPORTS LTD.,COTTON YARN,102572
NAILA EXIM (OPC) PVT LTD,COCONUTS,83225
NAJEEM CASHEW INDUSTRIES,CASHEW KERNELS,77886
NAMBIYATTUKUDY AGRO INDUSTRIES,RICE,432000
NAMBIYATTUKUDY MODERN RICE MILL,RICE,113200
NANDANA EXPORTERS,FOOD STUFFS,6625
NANDANA OVERSEAS,COIR MATS,8029
NARANJI COIR INDUSTRIALS,COIR MATS,68537
NARAYANA EXPORTS,POOJA ITEM,242
NARAYANI TEA COMPANY,TEA,18300
NARENDARAN POLYMERS,RUBBER MATS,885371
NARENDRA TEA CO.P.LTD.,TEA,232960
NARENDRAN RUBBERS,RUBBER MATS,733555
NARENDRAN SONS,RUBBER MATS,248758
NARGO INDUSTRIES (P) LTD.,PUMPS,15600
NAS EXPORTS,FOOD STUFFS,40814
NAS FISHERIES P.LTD.,FROZEN YELLOW TUNA,402000
NATIONAL COIR MILLS,COIR MATS,129670
NATIONAL FITTINGS LTD.,PIPE FITTINGS,220167
NATIONAL KHADI STORES,FOOD STUFFS,21149
NATIONAL ROSE GARDENS,GARDEN PLANTS,114120
NATIONAL SEAFOODS CO.,FROZEN MARINE FOODS,371310
NATIR EXPORTS,COFFEE,19200
NATURAL COIR INDUSTRIES,COIR PITH,2361650
NATURAL FLOOR COVERING P.LTD.,COIR MATS,2270
NATURAL FLOORS,RUBBER MATS,560180
NATURAL ORGANICS AND FEED MILL,COCONUTS,141805
NATURAL PRODUCTS EXPORT CORPN LTD.,COTTON GARMENTS,4821
NATURAL WOOD & VENEERS P.LTD.,ROSEWOOD PRODUCTS,2800
NATURE PEARLS P.LTD.,TURMERIC,34750
NATURO,COFFEE,49687
NAVEENA INDUSTRIES,SEALING MACHINE,2886
NAVINCHANDRA AND COMPANY,AGRICULTURAL MACHINERY & PARTS,281369
NAVITAA EXPORTS,COTTON GARMENTS,13594
NAVPAD IMPEX,COCONUTS,27200
NAZ IMPEX,PIPE FITTINGS,6518
NECTAR IMPEX,COTTON GARMENTS,3845
NEDSPICE PROCESSING INDIA PVT LTD,TURMERIC POWDER,2667153
NEEDLE INDUSTRIES (INDIA) LTD.,NEEDLES,1469
NEELAGIRI COFFEE ,COFFEE,40000
NEELAMALI AGRO INDUSTRIES LTD.,TEA,17946
NEELAMBARI EXPORTS,RICE,324000
NEENA IMPEX,FOOD STUFFS,18090
NEERANJANAM TRADING CO.,TYRE RETREADING MATERIALS,185775
NEILPLANTERS INDIA,GLASS,18475
NELLARA FOOD INDUSTRIES,FOOD STUFFS,41044
NENMANI AGRO MILLS P.LTD.,RICE,732204
NEOPTIC SURGICALS,LATEX GLOVES,376
NEPTUNE KNITTING WORKS,COTTON GARMENTS,2431
NERIA INDUSTRIA,RUBBER MATS,147200
NEROTH JOHN CHANDY & CO.,HANDICRAFTS,100
NESAVALLI IMPEX,COCONUTS,27210
NEST APPARELS,COTTON GARMENTS,2811
NESTLE INDIA LTD.,TEA,716602
NETTOS EXPORTING & IMPORTING CO.,FROZEN SQUID,110400
NEW CABLE POINT,CABLE ACCESSORIES,58050
NEW CASTLE GALLERY,HANDICRAFTS,95
NEW CITY SNACKS,SPICES,1319
NEW DANDY TECH EXPORTS,COCONUTS,81700
NEW DAWN APPARELS,COTTON GARMENTS,8498
NEW FORT CREATIONS,COTTON GARMENTS,15868
NEW LINE EXPORTS,GENERAL CARGO,2122
NEW TEA EXPORTS,TEA,1748221
NEW TECH INTERNATIONAL PROJECT,SAFETY GLASSES,59059
NEW TECH TOOL MANUFACTURES,ROSEWOOD PRODUCTS,17812
NEW UDAYA PHARMACY & AYURVEDIC LAB,AYURVEDIC PRODUCTS,13618
NEWMAN EXPORTS,COTTON GARMENTS,2590
NEX STEEL CONCEPTS,AUTOMOBILES PARTS,6560
NEXUS FROZEN FRUITS CONTAINERS&FOODS P.LTD.,PINEAPLE SHELLS,497364
NEXUS IMPEX,GRINDER,8904
NIFTY APPARELS,COTTON GARMENTS,5632
NIKASU FROZEN FOODS INTERNATIONAL,FOOD STUFFS,34240
NIKOTTIN APPARELS,COTTON GARMENTS,24425
NILA EXPORTS,FOOD STUFFS,135792
NILAMEL EXPORTS,RICE,386440
NILAMELS AND KAIMALS FOODS P.LTD.,TAPIOCA,276298
NILTEAK EXPORTER INDIA PVT LTD,WOOD PRODUCTS,1333
NINE BROCKERS,COCONUTS,188405
NIPUMA INTERNATIONAL,COTTON GARMENTS,2550
NIRANJANA INDUSTRIES,SPARES,130
NISHA ENTERPRISES,TEA,150260
NISHAN TRADES & AGENCIES,ROSEWOOD PRODUCTS,92478
NISHANT EXPORT,TURMERIC,3295042
NITHIN KNIT WEAR,COTTON GARMENTS,1505
NITTA GELATIN INDIA LTD.,OSSEIN,1906111
NIWA AGRO FOODS,RICE,336800
NJAVALLIL LATEX P.LTD.,FOOD STUFFS,81070
NJG CREATION ,COTTON GARMENTS,5672
NKF SPICES TRADING P.LTD.,SPICES,493
NOBLE CASHEW INDUSTRIES,CASHEW KERNELS,30876
NOBLE CLOTHING,COTTON GARMENTS,3508
NOBLE INTERNATIONAL,RICE,717474
NOBLE MOTORS INDIA P.LTD.,SPARES,22045
NOCHUMANNIL RUBBER INDUSTRIES,RUBBER MATS,731240
NOOR FATHIMA EXPORTS,TEA,85410
NORATEL INDIA POWER COMPONENTS P.LTD.,TRANSFORMERS,810225
NOVA,CAR SEAT COVER,30709
NOVA CARBONS INDIA PVT. LTD.,ACTIVATED CARBON,24684
NOVA ENGINEERING,SPARES,22400
NOVA SPICES ENTERPRISES,SPICES,20680
NOVIA SPICES,SPICES,72540
NPM AQUATIC FISH LINKS P.LTD.,SPARES,1502327
NRS GARMENTS,COTTON GARMENTS,12922
NSC COMPANY,CASHEW KERNELS,15000
NSP TEX,COTTON GARMENTS,7917
NURTURO NUTRIMENTS P.LTD.,SPARES,3840
NUVA FASHION,COTTON GARMENTS,35669
O LATEX EXPORTS,LATEX GLOVES,5832
O/E/N INDIA LTD.,RELAYS,26631
OASIS AGENCIES,GENERAL CARGO,2155
OASIS EXPORTERS,TAPIOCA,265387
OASIS INTERNATIONAL,TAPIOCA,104000
OASIS TRADING,COCONUTS,26000
OBEETEE P.LTD.,COTTON GARMENTS,11943
OCEAN EXPORTS,FOOD STUFFS,108250
OCEAN GEMS EXPORTS,FROZEN YELLOW TUNA,1376771
OCEAN WEALTH EXPORTS,FROZEN YELLOW TUNA,1844837
OJIS EXIM P.LTD.,GENERAL CARGO,36756
OKKAR INTERNATIONAL,COTTON GARMENTS,11494
OLAM AGRO INDIA LTD.,TURMERIC POWDER,8483005
OLENASONS INDIA,TEA,32738
OLIO VICTURAL MANUFACTURERS,FOOD STUFFS,92429
OLIVE FASHIONS,COTTON GOODS,318155
OM SHREE INTERNATIONAL,TURMERIC,3016459
OM SRISKANDA EXPORTS,COCONUTS,28000
OM TEA PVT LTD,TEA,773461
OM VEERA KNITS,COTTON GARMENTS,2153
OMAN TRADE,RICE,733500
OMEGA FOODS,FOOD STUFFS,5336
OMEGA RUBBER PRODUCTS,RUBBER MATS,199348
OMEGA WELDROD SYSTEMS,MACHINERIES,3702
OMKAR INTERNATIONAL,COTTON GOODS,56496
ONIYA FASHIONS,COTTON GARMENTS,3179
ONKAR INTERNATIONAL,SPARES,57175
ONTIDES EXPORTS,MACHINERIES,19494
OOLIANDER EXPORT,COTTON GARMENTS,1455
OPTERNA TECHNOLOGIES PVT LTD,OPTIC  MATERIALS,3018
ORANGE APPARLES,COTTON GARMENTS,2179
ORBIZ AUTOMOTIVEZ,MACHINERIES,932
ORCHID MARINE,FROZEN YELLOW TUNA,2658454
ORCHID SCIENTIFIC EQUIPMENTS,SPARES,19161
ORCHID TRADERS,COTTON GARMENTS,1300
ORGANO VEDICS,FOOD STUFFS,3350
ORIAL IMARA P.LTD.,SOAP,10879
ORIENT ALUMINIUM,ALUMINIUM PRODUCTS,1970
ORIENT EXPORT COMPANY,SPICES,12448
ORIENT EXPORTS,FOOD STUFFS,32835
ORIYON NATURAL FLAVOURS P.LTD.,FLAVOURES,1307
ORLOV GREENTECH P.LTD.,FERRIC CHLORIDE,1163400
ORTHIS HEALTH CARE P.LTD.,SURGICAL GLOVES,8739
OSCAR EXPORTS & IMPORTS,COTTON GARMENTS,2000
OVERSEAS ARABIAN,SPARES,5268
OVERSEAS TIMBERS,ROSEWOOD VENEERS,89745
OVERSEAS TRADERS,ROSEWOOD PRODUCTS,2500
OVIYA FASHIONS,COTTON GARMENTS,30194
OXO EXPORTS,FOOD STUFFS,185600
OXY FLOW CONTROLS,VALVES,23845
P & T EXPORTS,FOOD STUFFS,62817
P.A.ITTY &CO.,COVER CROP SEEDS,11475
P.G.TEXTILES,COTTON GOODS,23516
P.I. IMPEX,COTTON GARMENTS,2830
P.K.GOVINDAN CO.,RUBBER MATS,11550
P.K.P. TEX,COTTON GARMENTS,24390
P.K.P.N. SPINNING MILLS LTD.,COTTON YARN,8022
P.K.PACK,PACKING MATERIALS,31464
P.L.EXPORTS,COTTON GARMENTS,2163
P.L.INDUSTRIES,COTTON GARMENTS,8636
P.PADMAVATHI AMMA,COTTON GOODS,57333
P.S. APPARELS,COTTON GARMENTS,2727
P.S.G.GARMENTS,COTTON GARMENTS,2508
P.S.R TRENDS,COTTON GARMENTS,11198
P.S.R. GARMENTS,COTTON GARMENTS,7896
P.S.S.VARADARAJ NADAR & SONS,SPICES,305863
P.T.EXPORTS,FOOD STUFFS,9904
P.V.KNIT FASHION,COTTON GARMENTS,1184
P.V.R.INTERNATIONAL,COTTON GARMENTS,4468
P.VASUDEVAN,COTTON GOODS,1576
PAAMSAS,COTTON GARMENTS,2550
PAANSI EXPORTING&IMPORTING,COCONUTS,154950
PAAPPAI EXPORTS,COTTON GARMENTS,9261
PAARK CREATION,COTTON GOODS,17138
PACE INDUSTRIES,EXERCISING EQUIPMENT,3580
PACE VENTURES,CARDAMOM,19200
PACIFIC CARPET CO.,JUTE CARPETS,170
PACIFIC COMMODITIES,PEPPER,15000
PACIFIC INTERNATIONAL LTD.,COCONUTS,40500
PACIO TRADERS,DISPLAY ITEMS,72
PADIYIL IMPEX,FOOD STUFFS,20000
PALAKKAD SURGICAL INDUSTRIES,LATEX GLOVES,849
PALANI VIJAY COTTSPIN PVT LTD,COTTON YARN,6956
PALATHRA EXPORTS,COTTON GARMENTS,6959
PALIA BROTHERS,TURMERIC,12500
PALM FIBRE(INDIA)P.LTD.,RUBBER MATS,7212334
PAMACO,M SAND WASHING UNIT,9000
PANACHE FASHIONS,COTTON GARMENTS,1132
PANCHTANTRA EXPORTS P.LTD.,JUTE RUGS,13074
PANDIKKAD TRADERS,RICE,4285914
PANKAJA KASTHURI HERBALS INDIA LTD.,AYURVEDIC PRODUCTS,3190
PAPPAI EXPORTS,COTTON GOODS,55659
PARACKAL AGRO MILLS,RICE,97000
PARAGON POLYMER PRODUCTS,CHAPPALS,110697
PARAGON RUBBER INDUSTRIES,CHAPPALS,10845
PARAGON SEAFOODS,FROZEN YELLOW TUNA,394000
PARAKKAL TECHNOCRAFTS,BAMBOO MATS,8365
PARAM EQUATIONS,FOOD STUFFS,12106
PARAMOUNT INTERNATIONAL,MACHINERIES,16140
PARAMOUNT SEAFOODS,FROZEN SHRIMPS,248200
PARAS APPARELS,COTTON GARMENTS,6558
PARAS IMPEX,GREEN PEPPER,885
PARAYIL EXPORTS,JAGGERY,2641552
PARAYIL FOOD PRODUCTS P.LTD.,RICE,2134671
PARIKH FABRICS P.LTD.,COTTON GARMENTS,3535
PARIMAL MANDIR,AGARBATHIES,34547
PARISONS ESTATE&INDUS.P.LTD.,MAIDA,15000
PARISONS ROLLER FLOUR MILLS (P) LTD.,MAIDA,617385
PARK CREATION,COTTON GARMENTS,301
PARLE (EXPORTS)LTD.,COTTON GARMENTS,1630
PARRY AGRO INDUSTRIES LTD.,TEA,379691
PASAT PETROCHEM,THINNER,41310
PATEL EXIM,COCONUTS,28470
PATEL VENEERS (P) LTD.,ROSEWOOD VENEERS,49480
PATSPIN INDIA LTD.,COTTON YARN,5284976
PAVITHRAM,GENERAL CARGO,1965
PDS ORGANIC SPICES,SPICES,57156
PEACOCK APPARELS,COTTON GARMENTS,8273
PEACOCK FAASHIONS,COTTON GARMENTS,23371
PEARL CLOTHING COMPANY,COTTON GARMENTS,6300
PEARL COAST MARINE FOODS,FROZEN SQUID,576993
PEARL CREATIONS,COTTON GARMENTS,2682
PEARL GARMENTS,COTTON GARMENTS,3872
PEARL GLOBAL LTD.,COTTON GOODS,24724
PEARL MARINE EXPORTS,FROZEN MARINE FOODS,13650
PEARL POLYMERS LTD.,PLASTIC PRODUCTS,7365
PEB TEX,COTTON GARMENTS,4632
PEECHANARI HANDICRAFTS,HANDICRAFTS,159
PEEJAY AGRO FOODS,FOOD STUFFS,9047
PEEJAY RUBBER INDS. LTD.,TYRE RETREADING MATERIALS,62502
PEEKAY SONS INTERNATIONAL,FOOD STUFFS,283617
PEEKAY STEEL CASTING LTD.,VALVES,3094171
PEERMADE DEVELOPMENT SOCIETY,TURMERIC,319680
PEGASUS INTERNATIONAL,TEA,31007
PEKKS INTERNATIONAL,SPARES,46
PELICAN MEDICAL SYSTEMS,MEDICAL EQUIPMENTS,1000
PELO CREATIONS,COTTON GARMENTS,75789
PENIEL CASHEW CO.,CASHEW KERNELS,333396
PENVER PRODUCTS P.LTD.,FROZEN SQUID,3742470
PEPPER INDIA CORPORATION,GREEN PEPPER,1516
PERFECT CARDAMOM&SPICES MKTNG.CO.P.LTD.,CARDAMOM,30849
PERFECT COATED PAPER(I)P.LTD.,PAPER,128609
PERFECT EXPORTERS,FOOD STUFFS,25361
PERILAC GARMENTS,COTTON GARMENTS,5941
PERIYAR AGRO FOOD INDUSTRIES P.LTD.,MAIDA,335220
PERLEI TEXTILES P.LTD.,COTTON GARMENTS,12683
PETROGAS SERVICES P.LTD.,CERAMIC ITEMS,201091
PHALADA AGRO RESEARCH FOUNDATIONS P.LTD.,TURMERIC,5460
PHILLIPS CARBON BLACK LTD.,CARBON BLACK,5382638
PHOENIX EXPORTS,RICE,210120
PHYSTRON HEALTHCARE TECHNOLOGIES,MEDICAL EQUIPMENTS,6190
PI EXPORTS,COTTON GARMENTS,8341
PIL APPARELS SOURCING,COCONUTS,27200
PILLAN FIBER,COIR FIBER,242600
PILOTS SMITH INDIA P.LTD.,MACHINERIES,13765
PINKY ENTERPRISES,COTTON GARMENTS,1676
PIONEER IMPEX,MOTOR BIKES,365750
PIPER INTERNATIONAL,PACKING MATERIALS,22448
PITCO FOODS P.LTD.,RICE,25000
PITTAPPILLIL EXPORTS,ELECTRICAL ITEMS,1850
PJS OVERSEAS LTD.,CASHEW KERNELS,168504
PKM AYURVEDIC PHARMACEUTICALS,HERBAL MINERAL PRODUCTS,9763
PKM FINE FOODS&SPICES P.LTD.,TURMERIC,31888
PLANT LIPIDS  LTD.,TURMERIC POWDER,5288353
PLANTRICH AGRI TECH P.LTD.,TURMERIC POWDER,975120
PLAS MAKE INDUSTRIES,KITCHEN ITEMS,4184
PLATINUM ENTERPRISE,ELECTRICAL ITEMS,3625
PLAY WELL SPORTS,SPORTS ARTICLES,3379
PLOT ELECTRI&INDUSTRIES,ELECTRICAL ITEMS,1294
PLY MOULD,SEATS,4934
PLYMONT TRADING COMPANY,ROSEWOOD VENEERS,21180
PMS ENTERPRISES,TEA,40600
POABS ENTERPRISES,TEA,253781
POABS EXPORTS,TEA,86671
POBJI EMPORIUM,RUBBER MATS,1551734
POCS INTERNATIONAL FOOD STUFF TRADING,FOOD STUFFS,124000
POHOOMALS EXPORTS P. LTD.,COIR MATS,58901
POLJO 777 UDYOG P.LTD.,FOOD STUFFS,16500
POLO KNITWEAR,COTTON GOODS,3174
POLY COLOURS INTERNATIONAL,CHEMICALS,1250
POLY CORP,RUBBER MATS,724
POLY GUARDS EQUIMENTS,SPARES,287
POLYFORMALIN LTD.,CHEMICALS,24260
POLYMERS WORLD,MOP,4446
POMONA EXPORTS,COTTON GOODS,5497
POOJA TRADERS,RICE,24000
POOJA TRADING COMPANY,RICE,147153
POOLAKUNDAN EXPORTS,COCONUTS,374005
POOPPALLY COIR MILLS,RUBBER MATS,1632823
POPEES BABYCARE PRODUCTS P.LTD.,COTTON GARMENTS,326
POPPYS KNITWEAR,COTTON GARMENTS,17825
POPULAR FOOD PRODUCTS,RICE,369795
POPULAR INDUSTRIES,CANDLE WAX,126710
POPULAR TRADES & EXPORTS,FROZEN YELLOW TUNA,83960
POSEIDON FOOD CO.,POLYPROPYLENE MATS,19000
POSITIVE ASSOCIATES,PUTTU PODI,9750
POTHAN & CO.,GENERAL CARGO,14897
POWEL & BARTLETT,RUBBER MATS,144923
POYILIL INTERNATIONAL TRADING,RICE,71245
PRADEEP EXPORTS,COIR PITH,395870
PRADHAN INTERNATIONAL,COTTON GARMENTS,6332
PRADHAN MERCANTILE P.LTD,COTTON GARMENTS,9380
PRAGATI AUTOMATION P.LTD.,AUTOMOBILES PARTS,580
PRAKASH COTEX INDIA LLP,COTTON GOODS,50160
PRAKASH TEXTILE ENGINEERS LTD.,COTTON GARMENTS,8753
PRAMOD TIMBERS,ROSEWOOD PRODUCTS,14365
PRANAV APPARELS,COTTON GARMENTS,13131
PRANAV CREATION,COTTON GARMENTS,1830
PRANAV EXPORTS,COTTON GARMENTS,5170
PRASAD INDUSTRIES,PAPER,3600
PRASANTHI CASHEW CO.,CASHEW KERNELS,893708
PRATHISHTA WVG. & KNITTING CO. (P) LTD.,COTTON YARN,230808
PRAVIN TEX,COTTON GARMENTS,426
PRECORE SOLUTIONS,FILTER ELEMENT,27144
PRECOT MERDIAN LTD.,COTTON YARN,2667587
PREETHI AGRO TECH,COIR FIBER,100890
PREM TEXTILES INTERNATIONAL,COTTON GOODS,283745
PREMIER AGRO PRODUCTS(P)LTD.,WHEAT FLOUR,2932700
PREMIER COTTON TEXTILES,COTTON YARN,154201
PREMIER ENGINEERING PRODUCTS,MACHINERIES,10400
PREMIER EXIM INTERNATIONAL,FROZEN MARINE FOODS,14000
PREMIER EXPORTS INTERNATIONAL,FROZEN SHRIMPS,2172345
PREMIER KNIT,COTTON GARMENTS,5313
PREMIER KNITS APPAREL,COTTON GARMENTS,17035
PREMIER MARINE ENTERPRISES,FROZEN YELLOW TUNA,568300
PREMIER MARINE EXPORTS,FROZEN SHRIMPS,111600
PREMIER MARINE FOODS,FROZEN YELLOW TUNA,3988860
PREMIER MILLS LTD.,COTTON YARN,543572
PREMIER SEAFOODS EXIM LTD.,FROZEN SHRIMPS,2049580
PREMIUM RUBBER TECH INDUSTRIES,TYRE RETREADING MATERIALS,3773
PREMS INCORPORATES,RUBBER MATS,171998
PRESTINE AUTO SPARES TRADING,AUTOMOBILES PARTS,3600
PRIMA EXPORTS,RICE,66091
PRIMA PLASTICS LTD.,PLASTIC PRODUCTS,12222
PRIMA PRODUCTS P. LTD.,COTTON YARN,19504
PRIMAC KNIT WEAR,COTTON GARMENTS,1334
PRIMACY INDUSTRIES LTD.,CANDLE WAX,25600
PRIME EXIM OVERSEAS P.LTD.,FROZEN MARINE FOODS,107000
PRIME EXPORTS,RICE,49000
PRIME MERIDIAN RETAILS & EXPORTS,COTTON GARMENTS,6249
PRIME METAL BUILDING SYSTEM,MACHINERIES,26250
PRIME OVERSEAS,COTTON YARN,25001
PRIME OVERSEAS GARMENTS P.LTD.,COTTON GARMENTS,6699
PRIME TRADE EXPORTS LLP,COCONUTS,83500
PRIMUS GLOVES P.LTD.,SURGICAL GLOVES,393581
PRIMUS INTERTEA TRADE PVT LTD,TEA,7426
PRINCE ENGINEERING CO.,SPARES,55
PRINCE PLASTICS,PLASTIC PRODUCTS,4926
PRIYA ALLOYS,STEEL CASTINGS,15700
PRIYA EXPORTS,RICE,746055
PRO EXPORTS,COTTON GARMENTS,9670
PROFAND VAYALAT MARINE EXPORTS,FROZEN SQUID\CUTTLEFISH,7148675
PROFESSIONAL GARMENTS,COTTON GARMENTS,4297
PROJECT GARMENTS(P)LTD.,COTTON GOODS,49368
PROMO TEX,COTTON GARMENTS,2425
PROPEL INDUSTRIES,MACHINERIES,341479
PROPYL PACKAGING LIMITED,PACKING MATERIALS,15221
PROSPER EXPORTS,COTTON GARMENTS,229989
PROTECH APPLIANCES P.LTD.,SPARES,20124
PROXY CLOTHINGS,COTTON GARMENTS,6720
PRUDENTIAL RUBBER P.LTD.,METAL BOX,43200
PSV FIBRES,COIR MATS,37702
PUNATHIL ROLLER FLOUR MILLS,PUTTU PODI,11000
PURAPPADATHIL EXPORTERS P.LTD.,COTTON GARMENTS,11665
PURE FOODS EXPORTS,FOOD STUFFS,13839
PURETOUCH SPA HELTH,AYURVEDIC MEDICINES,350
PYARY PRODUCTS,SOAP,1280539
PYNADATH IMPEX  P.LTD.,GINGER,119906
Q EXPORTS AND IMPORT,COCONUTS,12000
Q-EXPORTS,FOOD STUFFS,40700
Q-RICH CREATIONS,COTTON GARMENTS,1100
QUALIMED SYSTEMS,MEDICAL EQUIPMENTS,14085
QUALITY KNIT WEARS P. LTD.,COTTON GARMENTS,5111
QUANTUM KNITS P.LTD.,COTTON GARMENTS,32931
QUIRIX IMPEX P.LTD.,VEGETABLES,79145
R CREATION,COTTON GARMENTS,6957
R.B.EXPORTS,PEPPER CORNS,108310
R.B.G.TRADING CORPRATION P.LTD.,TURMERIC,477474
R.B.R. GARMENTS,COTTON GOODS,37967
R.F. EXPORTS,FROZEN YELLOW TUNA,3401208
R.G. APPARELS,COTTON GARMENTS,29288
R.G.R.EXPORTS,COTTON GARMENTS,13983
R.K.GANAPATHY CHETTIAR,GHEE,1242761
R.L. EXIM INDIA,TEA,52268
R.L. KHANNA & CO. (OVERSEAS),RUBBER MATS,3015596
R.N.GLOBAL,COTTON GARMENTS,8331
R.R.ESCULENTS,COCONUTS,56000
R.R.IMPEX,COTTON GARMENTS,23193
R.R.KNITS,COTTON GARMENTS,11500
R.R.MACHINERIES & ENGINEERING,MACHINERIES,17844
R.S.A MARINES,FROZEN SQUID,1444591
R.S.TRADERS,PEPPER HUSK,47320
R.SANTHANAMARI,ONION,12253
R.T.R.GARMENTS,COTTON GARMENTS,11386
RAAGAM EXPORTS,COTTON GARMENTS,18576
RABITHA EXPORTS,COIR MATS,20130
RACORS,PUMPS,55166
RADHAMANI TEXTILES,COTTON GARMENTS,821
RADHAS AYURVEDIC SOAP WORKS,SOAP,6955
RAENCO MILLS P.LTD.,COTTON GARMENTS,17647
RAFCO EXPORTERS,COIR PITH,160900
RAFEEK CASHEW COMPANY,CASHEW KERNELS,61876
RAGA TEXTILES,COTTON GARMENTS,4146
RAHNA TRADING&EXPORTS,FOOD STUFFS,6964
RAINBOW OVERSEAS,COCONUTS,94450
RAIQA EXPORTS,COTTON GARMENTS,12759
RAJ EXPORTS & TRADERS,COTTON GOODS,446967
RAJ INTERNATIONAL,COTTON GOODS,100686
RAJA AGENCIES,FOOD STUFFS,11000
RAJA FOODS,FOOD STUFFS,16575
RAJA POLYMERS,RUBBER MATS,33917
RAJAN CASHEW CO.,CASHEW KERNELS,45000
RAJAPALAYAM MILLS LTD.,COTTON YARN,8250
RAJEEB ENTERPRISES,COCONUTS,82000
RAJESH AGENCIES,TEA,29334
RAJPRIYA EXPORTS,COTTON GARMENTS,56535
RAJSHREE KNITS,COTTON GARMENTS,645
RAJSUJEE INTERNATIONAL,COTTON GOODS,115171
RAM COIR MILLS,RUBBER MATS,7195080
RAMARAJU SURGICAL COTTON MILLS,COTTON YARN,13928
RAMCO INDUSTRIES,COTTON YARN,241030
RAMESH EXPORTS LTD.,COFFEE,1404824
RAMMU CREATIONS,COTTON GARMENTS,8687
RAMTIRTH EXPORTS,ORGANIC  TEA,503
RAMTIRTH ORGANICS,OLEORESINS OF SPICES,288
RAMYA MINERALS,COTTON GARMENTS,5495
RANBA CASTING LTD.,IRON CASTINGS,32702
RANI DRUG HOUSE,MEDICINES,142
RANI FOOD PRODUCTS,FOOD STUFFS,9729
RANJINI TEXTILES,COTTON GOODS,7103
RAPTURE INDIA FOOTCARE CO.P.LTD.,CHAPPALS,18500
RASHID EXPORTS,TAMARIND,16270
RASI GARMENTS,COTTON GARMENTS,4478
RATTIKA(GMR)TEXTILES,COTTON GARMENTS,22406
RAVI GARMENTS,COTTON GARMENTS,7741
RAY TECHNOSYS,IRON OXIDE,4800
RAY-HANS PRECISION TOOLS P.LTD.,ELECTRICAL ITEMS,1980
RAYHANS CABLES & MAGNETICS PVT LTD,ELECTRICAL ITEMS,12600
RAYYAN EXPORTS,COCONUTS,26000
REAL GARMENTS,COTTON GARMENTS,6909
REAL TEXTILES,COTTON GARMENTS,1192
REALKNIT FASHION,COTTON GARMENTS,2561
REB TEX,COTTON GARMENTS,1162
RED STONE KNITWEAR,COTTON GARMENTS,2202
REDMARK,COTTON GARMENTS,10190
REDSTART APPARELS INDUSTRIES,COTTON GARMENTS,7961
REETHVIK INT,COTTON GARMENTS,12127
REFRIGERATION COMPONENTS,SPARES,925
REGAL EXPORTS,RUBBER MATS,114516
REGAL FOODS&BEVERAGES,FOOD STUFFS,19383
REGIO FOODS P.LTD.,FROZEN MARINE FOODS,322113
REIA FASHIONS,COTTON GARMENTS,357642
RELAX AGENCIES,UTENSIL,509917
RELIABLE EXPORTS,COTTON GOODS,6168
RELISH CUSTOM FOOD,RICE,52000
RELISH FOODS,TAPIOCA,353600
REMMY SUSTRATES INDIA P.LTD.,CURLED COIR,17916952
RENAISANCE CLOTHING CO.,COTTON GARMENTS,8742
RENO VENEERS,RUBBER MATS,613524
RENOLD CHAIN INDIA P.LTD.,ROLLER CHAINS,536
RERUN TRADING,COTTON GARMENTS,1055
RESOURCE INC,COTTON GARMENTS,1920
REVEIRA MARKETING SERVICES,COTTON GARMENTS,12800
REVOLUTION VALVES,VALVES,4258
RGR KNITWEAR,COTTON GARMENTS,3345
RHYTHEM EXPORTS,COTTON GARMENTS,5634
RHYTHEM KNIT INDIA,COTTON GARMENTS,6431
RIBA INTERNATIONAL,COTTON GARMENTS,177
