Exporter,Product,QTY.(KGS)
MARINE HARVEST (INDIA),FROZEN MARINE FOODS,31735
MARINE HYDRO COLLOIDS,CHITIN,183422
MARINO GARMENTS,COTTON GARMENTS,3273
MARIS AGRO PRODUCTS P. LTD.,TEA,7864
MARK AND ORION VENTURES P.LTD.,SHOES,8660
MARK DEVICE,MACHINERIES,1179
MARK IMPEX,WOODEN DOORS,510
MARKO FASHION,COTTON GARMENTS,712
MARKS ENGINEERING WORKS,PUMPS,592165
MARLOUIS BOOK CENTRE,COTTON GARMENTS,756
MAROTTIKKAL COIR WORKS,COIR YARN,21417
MARS GARMENTS,COTTON GARMENTS,88
MARS KNIT GARMENTS,COTTON GARMENTS,1584
MARUTHAMALAYAN TEX KNIT,COTTON GARMENTS,10124
MARUTHI AGRO FOOD INDUSTRIES,FOOD STUFFS,28000
MARUTHI GARMENT CREATIONS P.LTD.,COTTON GARMENTS,8267
MARUTHI KNITTERS,COTTON GARMENTS,7200
MARVEL BUYING HOUSE,RUBBER MATS,34806
MARVEL ENTERPRISES,FOOD STUFFS,26000
MARVEL EXPORTS&MARKETING CO.,RICE,25002
MARWA SEAFOODS,FROZEN MARINE FOODS,316600
MAS ASSOCIATES,COTTON GARMENTS,3911
MAS ENTERPRISES LTD.,COFFEE,157399
MAS KNITS,COTTON GARMENTS,13932
MASCOT INDUSTRIES,COTTON GOODS,29814
MASCOT MATS,RUBBER MATS,109071
MASS EXPORTS,COIR YARN ON SPOOLS,230656
MASS KNIT GARMENTS,COTTON GARMENTS,57984
MASSWIN APPARELS,COTTON GARMENTS,1135
MATEX,RUBBER MATS,583146
MATHA BOOK CENTRE,BOOKS,190
MATHA FOODS,TAPIOCA,417927
MATHA TRADERS,FOOD STUFFS,44797
MATHESON BOSANQUET ENTERPRISES LTD.,TEA,1532746
MATHESONS EXPORTS,FOOD STUFFS,550
MATHEWSONS EXPORTS & IMPORTS,PLYWOOD,486857
MATHEWSONS FOOD SPECIALITIES(P)LTD.,TAPIOCA,508459
MATS FOUR,RUBBER MATS,755460
MATS N MORE,RUBBER MATS,1641619
MAX FLEX IRP INDIA,RUBBER MATS,108595
MAXAM INDIA P.LTD.,MONOMETHYL AMINE,349832
MAXICAN EXPORT,COTTON GARMENTS,3983
MAXIN INDIA MARKETING,MACHINERIES,4400
MAYA EXPORTS,COCONUTS,28000
MAYITHARA HOME DECOR P.LTD.,JUTE RUGS,962039
MAYURA EXPORTS,COTTON GARMENTS,375
MBS PUMPS P.LTD.,PUMPS,7169
MCEES TRADING,MACHINERIES,14030
MCGLAN PHARMACEUTICALS P. LTD,AYURVEDIC PRODUCTS,425
MCWIN INTERNATIONAL,COTTON GARMENTS,15070
MECHANICAL ASSEMBLY SYSTEMS (I) P. LTD.,EGG TRAY PLANT WITH ALL ACCS.,51750
MECHELEC,ELECTRICAL ITEMS,16260
MECTECH KNITFABS P.LTD.,COTTON GARMENTS,419149
MEDIA PLY & BOARDS,PLYWOOD,53752
MEDIAPRO AUDIO VISUAL P.LTD.,SPARES,4508
MEDREICH CEPHTECH P.LTD.,MEDICINES,5937
MEDTRA INNOVATIVE TECHNOLOGIES P.LTD.,CHAIR COVER,320
MEENA INTERNATIONAL TRADING,AYURVEDIC PRODUCTS,6103
MEENAKSHI COIR WORKS,COIR GEO FABRICS,28800
MEEPRY EXPORTERS,COCONUTS,12150
MEGA TECH,HARDWARES,733
MEGAWIN SWITCHGEAR,ELECTRICAL ITEMS,4985
MEGHDOOT CARGO SERVICES,HANDICRAFTS,4080
MEHTA EXPORT CORPN.,COTTON GARMENTS,4395
MEMADATHIL EXPORTERS ,FOOD STUFFS,141954
MERCER KNIT APPARELS,COTTON GARMENTS,5137
MERCYDAZ INSTRUMENTATION INC.,COCONUTS,1278
MERHABA INTERNATIONAL,COIR PITH,108000
MERINO GARMENTS,COTTON GARMENTS,90051
MERRY KNITTING CO.,COTTON GARMENTS,1311
MERWIN GARMENTS,COTTON GOODS,33319
META CLASSICS FIBRES,RUBBERISED COIR MATS,471038
METAL CABINET FABRICATED,CABINETS,1320
METAL CRAFT MACHINARIES,SPARES,950
METAL LAND INDUSTRIES,RADIATORS,37190
METHA METAL COMBINES,SPARES,2114
METRICWAYS,SPARES,2144
METRO AGENCIES,WELDING ELECTRODES,83279
METRO APPARELS,COTTON GARMENTS,844
METRO COLLECTIONS,COTTON GARMENTS,865
METRO EXPORTERS LTD.,AYURVEDIC PRODUCTS,2860
METRO EXPORTS,COTTON GARMENTS,7440
METRO FABRICS,COTTON GARMENTS,787
MEXICAN EXPORTS,COTTON GARMENTS,8951
MEZ COMTRADE,CONSUMER ITEMS,10800
MEZHUKATTIL MILLS,FOOD STUFFS,976934
MIAN OVERSEAS,FOOD STUFFS,26400
MICRO HEALTH LABORATORIES,LAB EQUIPMENTS,1322
MICRO KNIT APPARELS,COTTON GARMENTS,23215
MICRO PACKS,BAGS,21162
MICROCHIP COMPUTERS,COMPUTER PARTS,56
MIDAS CREATIONS,COTTON GARMENTS,7200
MIDAS GARMENTS,COTTON GARMENTS,966
MIDAS POLYMER COMPOUND P.LTD.,TYRE RETREADING MATERIALS,24000
MIDAS PRECURED TREADS(P)LTD.,TYRE RETREADING MATERIALS,2524900
MIDAS RUBBER (P) LTD.,TYRE RETREADING MATERIALS,79478
MIDAS TREADS (INDIA)P.LTD.,TYRE RETREADING MATERIALS,157317
MIDDLE EAST EXPORTS CO.,RICE,42604
MIDDLE EAST RUBBER & ENGINEERING,TYRE RETREADING MATERIALS,282777
MIDDLE EAST TRADING COMPANY,RICE,73000
MIDEAST EXPORTS,FOOD STUFFS,95543
MIDLAND EXPORTS P.LTD.,COTTON GARMENTS,10400
MIDLAND KNITS,COTTON GARMENTS,10971
MIL CONTROLS LTD.,VALVES,6150
MILAN COOK WARE INDUSTRIES,PRESSURE COOKER,15658
MILKY MIST DIARY FOOD P.LTD.,MILK  PRODUCTS,464230
MILLENANIUM RUBBER TECHNOLOGIES P.LTD.,TYRE RETREADING MATERIALS,16811
MINERVA COMBINES,VALVES,1538
MIRA ALLOY STEELS P.LTD.,STEEL CASTINGS,2070
MIRACLE RUBBER P.LTD.,TYRE RETREADING MATERIALS,40000
MIRAJ EXPORTS,SPARES,19830
MIRAZ MARINE FOODS,FROZEN SHRIMPS,64000
MKS TRADING COMPANY,COOLING TOWERS,10500
MODERN INDUSTRIAL CORPORATION,MEDICAL EQUIPMENTS,3771
MODI NIRYAAT,JUTE PRODUCTS,38033
MODULAR CONCEPTE(I)P.LTD.,BUILDING MATERIALS,15400
MOHAMMED IBRAHIM EXPORTERS,BRASS ARTICLES,5020
MOIDEENKUTY,GENERAL CARGO,8500
MOLDRITE INNOVATIONS P.LTD.,ELECTRICAL ITEMS,36237
MOLLAKKAS MERCANTILE,FOOD STUFFS,41311
MONSUN FOODS P.LTD.,FROZEN SHRIMPS,701429
MONTEAGLE INTERNATIONAL(I)P.LTD.,RICE,198276
MOOLANS EXPORTS(I)P.LTD.,TURMERIC POWDER,4180890
MOOSA MOIDU,PERSONAL EFFECTS,525
MORGAN FASHIONS,COTTON GARMENTS,229706
MORNING STAR APPARELS,COTTON GARMENTS,67036
MORTEX INDIA,FERRO SILICON MAGNESIUM,941120
MOTHER GARMENTS,COTTON GARMENTS,1819
MOTHERS AGRO FOODS P.LTD.,FOOD STUFFS,92200
MOUNT SAHIYA,SPICES,93037
MOYALAN CERAMICS,CERAMICS,20324
"MR,WALKER FOOTCARE",CHAPPALS,3663
MR.CARE CENTRE P.LTD.,HOME APPLIANCES,27356
MR.LIGHT TECHNOLOGY,ELECTRICAL ITEMS,78
MR.SOURCING,COTTON GARMENTS,66
MRF LTD.,TYRES/TUBES,16108422
MRT ORGANIC GREEN PRUDCTS,LEMONGRASS OIL,3854
MS INTERNATIONAL,COTTON GARMENTS,675
MSK CREATION,COTTON GARMENTS,22505
MUDRA IMPEX,COTTON GARMENTS,11539
MUKKAM EXPORTERS,FOOD STUFFS,68708
MUKUND HOSIERIES,SPARES,1630
MULLAKKAS MERCANTILES,FOOD STUFFS,10543
MULLAPPALLY EXPORTS,FOOD STUFFS,48259
MULTI CLOTHING CO.,COTTON GARMENTS,13741
MULTICARE,PALM LEAF PLATES,120785
MULTIPLEX ABRICARE P.LTD.,ORGANIC MANURE,143021
MULTIPLEX BIO-TECH PVT LTD,ORGANIC MANURE,111336
MURUGAN EXPORTS,FOOD STUFFS,4900
MUSHAL EXPORTERS & TRADERS,FOOD STUFFS,44263
MUSK PERFUMES INDIA P.LTD.,PERFUME,3087
MY CHOICE COMMODITIES,COCONUTS,206682
MY LIGHT,PLASTIC PRODUCTS,5960
MYLON METALLICS,MACHINERIES,7457
MYOMAX GLOBAL PRIVATE LIMITED,GENERAL CARGO,6610
MYQUEST INTERNATIONAL P.LTD.,COTTON GOODS,43932
MYSTIQUE APPARELS (INDIA)P.LTD.,COTTON GARMENTS,7200
N TEX APPAREL PVT LTD,COTTON GARMENTS,4289
N.C. JOHN & SONS LTD.,SISAL MATTING,6322462
N.G.EXPORTS INTERNATIONAL,FROZEN MARINE FOODS,109710
N.J APPARELS,COTTON GARMENTS,41021
N.J.SPICES,COFFEE,500430
N.K.GRAINS AND SPICES TRADIG CO.,SPICES,144514
N.M.TEXTILES,COTTON GOODS,19145
N.R.G FOOD PVT LTD,FOOD STUFFS,44121
N.S. GARMENTS,COTTON GARMENTS,760
N.S.CASHEWS,CASHEW KERNELS,350128
N.S.KNITS,COTTON GARMENTS,752
N.S.N.BIOTECH P.LTD.,SURGICAL GLOVES,25505
N.S.R.KNITTERS,COTTON GARMENTS,3392
N.TEX APPAREL PVT.LTD.,COTTON GARMENTS,11850
N.V.JOSEPH EXPORTS,RUBBER MATS,1428531
N3 EXPORTS,COTTON GARMENTS,6088
NADAMBADAM RUBBER ESTATE,RUBBER MATS,31451
NAGARJUNA HERBAL CONCENTRATES LTD.,AYURVEDIC PRODUCTS,475
NAGREEKA EXPORTS LTD.,COTTON YARN,16490
NAILA EXIM (OPC) PVT LTD,COCONUTS,28000
NAIVO CAFE,INSTANT COFFEE,616
NAJEEM CASHEW INDUSTRIES,CASHEW KERNELS,723430
NAMBISANS DIARY PVT LTD,FOOD STUFFS,2681
NAMBIYATTUKUDY AGRO INDUSTRIES,RICE,69000
NAMBIYATTUKUDY MODERN RICE MILL,RICE,21000
NANDANA EXPORTERS,COCONUTS,85000
NARANJI COIR INDUSTRIALS,COIR GEO FABRICS,45750
NARENDARAN POLYMERS,RUBBER MATS,1323228
NARENDRA TEA CO.P.LTD.,TEA,47712
NARENDRAN RUBBERS,RUBBER MATS,414758
NARENDRAN SONS,RUBBER MATS,112759
NAS EXPORTS,BANANA CHIPS,12172
NAS FISHERIES P.LTD.,FROZEN YELLOW TUNA,3340869
NAS FOOD EXIM,FROZEN MARINE FOODS,134500
NAS MARINE PRODUCTS,FROZEN MARINE FOODS,50000
NAS SEAFOODS,FROZEN MARINE FOODS,28058
NATIONAL COIR MILLS,COIR MATS,162079
NATIONAL EXPORTS,BOOKS,1710
NATIONAL KHADI STORES,COTTON GOODS,8977
NATIONAL ROSE GARDENS,GARDEN PLANTS,53350
NATIONAL SEAFOODS CO.,FROZEN MARINE FOODS,509649
NATIR EXPORTS,COCONUTS,55945
NATURAL COIR INDUSTRIES,COIR MATS,68252
NATURAL FLOOR COVERING P.LTD.,JUTE RUGS,62925
NATURAL FLOORING & FURNISHING CO.,COIR MATS,49439
NATURAL FLOORS,JUTE CARPETS,526044
NATURAL WOOD & VENEERS P.LTD.,ROSEWOOD VENEERS,14390
NATURE PEARLS P.LTD.,TURMERIC,46450
NATURES TOUCH CLOTHING,COTTON GARMENTS,142
NATURO,COFFEE,19200
NATUROMA AGRI COMMODITIES P.LTD.,SPICES,9880
NAUTILUS ENGINEERING &CONSTRUCTION CO.,SPARES,3600
NAV JYOTISH SIKSHA SANSTHAN,COCONUTS,26640
NAVEENA INDUSTRIES,SEALING MACHINE,600
NAVINCHANDRA AND COMPANY,AGRICULTURAL MACHINERY & PARTS,398041
NAZ IMPEX,PVC PIPES,13059
NAZIFA TRADING COMPANY,FOOD STUFFS,5482
NECTAR CRAFTS,COTTON GARMENTS,17788
NECTAR IMPEX,COTTON GARMENTS,47297
NEDIYA MALA EXPORTS,COCONUTS,28000
NEDSPICE PROCESSING INDIA PVT LTD,TURMERIC POWDER,2908113
NEEDLE INDUSTRIES (INDIA) LTD.,NEEDLES,302
NEELAMALI AGRO INDUSTRIES LTD.,TEA,35595
NEELAMBARI EXPORTS,SOYA BEAN,537815
NEERANJANAM TRADING CO.,TYRE RETREADING MATERIALS,23000
NEILPLANTERS INDIA,ELECTRICAL ITEMS,9724
NELLIMALAYIL TRADERS,TYRE RETREADING MATERIALS,55935
NENMANI AGRO MILLS P.LTD.,RICE,564000
NEO PLAST,PLASTIC PRODUCTS,2793
NEONA EMBEDDED LABZ,ELECTRONIC COMPONENTS,226
NERIA INDUSTRIA,RUBBER MATS,59488
NEROTH JOHN CHANDY & CO.,HANDICRAFTS,20
NESRANI EXPORTS,COTTON GARMENTS,10026
NESTLE INDIA LTD.,TEA,812548
NETRACK ENCLOSURES PVT LTD.,SPARES,7284
NETWORK CLOTHING CO.P.LTD.,COTTON GARMENTS,2904
NEW CASTLE GALLERY,HANDICRAFTS,350
NEW DAWN APPARELS,COTTON GARMENTS,5153
NEW FORT CREATIONS,COTTON GARMENTS,2592
NEW GLORY ORTHOPADEDICS,ORTHOPEADIC APPLIANCES,5006
NEW TEA EXPORTS,TEA,1092434
NEW TECH TOOL MANUFACTURES,ROSEWOOD PRODUCTS,34599
NEW TRADE LINK,PRINTED MATERIALS,750
NEW UDAYA PHARMACY & AYURVEDIC LAB,AYURVEDIC PRODUCTS,7510
NEX STEEL CONCEPTS,SPARES,20151
NEXUS BAG MANUFACTURING P.LTD.,PAPER BAGS,29819
NEXUS FROZEN FRUITS CONTAINERS&FOODS P.LTD.,PINEAPLE SHELLS,578200
NEXUS IMPEX,GRINDER,20409
NICE CHEMICALS P. LTD.,SODIUM CITRATE,86729
NICON EXPORTS,COTTON GARMENTS,6857
NIFTY APPARELS,COTTON GARMENTS,3601
NIKASU FROZEN FOODS INTERNATIONAL,SAMOSA/SHERDED COCONUT,45401
NIKKANS TEXTILE,COTTON GARMENTS,7526
NIKKON CORPORATION,COTTON GARMENTS,473
NIKOTTIN APPARELS,COTTON GARMENTS,28364
NILA EXPORTS,FOOD STUFFS,101157
NILAMEL EXPORTS,FOOD STUFFS,437290
NILAMELS AND KAIMALS FOODS P.LTD.,FOOD STUFFS,339970
NILGAI FOODS P.LTD.,FOOD STUFFS,26460
NILGIRIS EXPORTS,TEA,13110
NIPUMA INTERNATIONAL,COTTON GARMENTS,11635
NISHAN TRADES & AGENCIES,WOOD PRODUCTS,118853
NISHANT ENTERPRISES,TEA,43521
NISHANT EXPORT,TURMERIC,4851607
NITTA GELATIN INDIA LTD.,OSSEIN,2360785
NIVENIA INTERNATIONAL,FOOD STUFFS,314115
NIWA AGRO FOODS,RICE,145523
NKF SPICES TRADING P.LTD.,CURRY POWDER,12928
NOBLE CLOTHING,COTTON GARMENTS,20190
NOBLE INTERNATIONAL,RICE,484298
NOCHUMANNIL RUBBER INDUSTRIES,RUBBER MATS,623309
NOOR FATHIMA EXPORTS,TEA,59160
NORATEL INDIA POWER COMPONENTS P.LTD.,ELECTRICAL ITEMS,803432
NORDEN COMMUNICATION P.LTD.,CAMARA ACCESSORIES,55
NORORTUS ENGINEERING TECHNOLOGIES,SPARES,1764
NOVA,CAR SEAT COVER,100522
NOVIA SPICES,SPICES,73900
NPM AQUATIC FISH LINKS P.LTD.,FISH MEAL,11800
NRS GARMENTS,COTTON GARMENTS,31925
NSK INTERNATIONAL EXPORTS,COTTON GARMENTS,13929
NSP TEX,COTTON GARMENTS,1530
NURTURO NUTRIMENTS P.LTD.,SPARES,2130
NUVA FASHION,COTTON GARMENTS,6545
O/E/N CONNECTORS LTD.,CONNECTORS,239
O/E/N INDIA LTD.,RELAYS,11878
OASIS AGENCIES,GENERAL CARGO,1000
OASIS EXPORTERS,TAPIOCA,163951
OASIS INTERNATIONAL,FOOD STUFFS,133890
OASIS TRADING,COCONUTS,26000
OBEETEE P.LTD.,COTTON GARMENTS,24339
OCEAN AQUATIC PRODUCTS,FROZEN MARINE FOODS,77286
OCEAN GEMS EXPORTS,FROZEN SQUID,541000
OCEAN MARINE,MARINE ACCESSORIES,1430
OCEAN PEARL FISHERIES,FROZEN RIBBON FISH,191000
OCEAN WEALTH EXPORTS,FROZEN YELLOW TUNA,1304133
OCTAVIUS TEA&INDUSTRIES LTD.,TEA,8180
OJIN FOODS P.LTD.,FOOD STUFFS,3359
OJIS EXIM P.LTD.,COTTON GARMENTS,45160
OLAM AGRO INDIA LTD.,TURMERIC POWDER,9175342
OLENASONS INDIA,TEA,14999
OLIO VICTURAL MANUFACTURERS,FOOD STUFFS,58314
OLIVE ENTERPRISES,PLYWOOD,65450
OLIVE FASHIONS,COTTON GOODS,370779
OLYMPIC APPARELS,COTTON GARMENTS,10374
OM SHREE INTERNATIONAL,COFFEE,3376233
OM SHRI FASHIONS,COTTON GARMENTS,1718
OMAN TRADE,RICE,606934
OMEGA RUBBER PRODUCTS,RUBBER MATS,1100
OMKAR INTERNATIONAL,CUSHION COVERS,47137
OMNISUN GSS INDIA,GENERAL CARGO,78076
ONTIDES EXPORTS,MACHINERIES,31982
OPTERNA TECHNOLOGIES PVT LTD,CABLE ACCESSORIES,106
ORBIT GARMENTS,COTTON GARMENTS,131
ORBIT TECH ENTERPRISES,SPARES,144
ORBIZ AUTOMOTIVEZ,SPARES,3048
ORCHID MARINE,FROZEN SQUID,2279260
ORCHID SCIENTIFIC EQUIPMENTS,SPARES,7715
ORGAN FASHIONS,COTTON GARMENTS,4584
ORGANIC APPARELS,COTTON GARMENTS,363
ORGANO VEDICS,AYURVEDIC PRODUCTS,485
ORIENT EXPORT COMPANY,SPICES,162
ORIYON NATURAL FLAVOURS P.LTD.,FLAVOURES,853
ORLOV GREENTECH P.LTD.,FERRIC CHLORIDE,3114640
OVERSEAS ARABIAN,RUBBER PRODUCTS,147
OVERSEAS TIMBERS,ROSEWOOD VENEERS,84330
OVIYA FASHIONS,COTTON GARMENTS,29428
OXO EXPORTS,COTTON GARMENTS,184670
OXO LAB,SPARES,845
P & P INTERNATIONAL,COTTON GARMENTS,22681
P & S COLLECTIONS,COTTON GARMENTS,3400
P & T EXPORTS,FOOD STUFFS,83252
P&S ENTERPRISES,MACHINERIES,2530
P.A.ITTY &CO.,COVER CROP SEEDS,7039
P.K.GOVINDAN CO.,RUBBER MATS,12010
P.K.P. EXPORTS,COTTON GARMENTS,2728
P.K.P. TEX,COTTON GARMENTS,8264
P.K.PACK,PACKING MATERIALS,18342
P.L.INDUSTRIES,COTTON GARMENTS,2700
P.M.EXPORTS,COCONUTS,28065
P.M.TRADERS,COCONUTS,99765
P.PADMAVATHI AMMA,COTTON GOODS,46266
P.S.R TRENDS,COTTON GARMENTS,3671
P.S.R.TEX,COTTON GARMENTS,17900
P.S.S.VARADARAJ NADAR & SONS,RICE,19225
P.S.V.EXPORTS,COTTON GARMENTS,10030
P.V.GROUP OF COMPANY,GENERAL CARGO,41500
P.V.KNIT FASHION,COTTON GARMENTS,40496
P.V.N.INDUSTRIES,MACHINERIES,290
PAALE&PANAI SOLUTIONS INDIA P.LTD.,INDUSTRIAL PRODUCTS,15041
PAAMSAS,COTTON GARMENTS,6490
PAANSI EXPORTING&IMPORTING,COCONUTS,453800
PAAPPAI EXPORTS,COTTON GARMENTS,12044
PAARK CREATION,COTTON GARMENTS,19692
PACE INDUSTRIES,EXERCISING EQUIPMENT,749
PACE VENTURES,CARDAMOM,95354
PACEM FOODS,FOOD STUFFS,21405
PACK INTERNATIONAL,ROOF PANELS,18016
PADIYIL IMPEX,FOOD STUFFS,16153
PADMAVATHY AMMA INDUSTRIAL,COTTON GARMENTS,4960
PALAKKAD SURGICAL INDUSTRIES,SURGICAL GLOVES,1260
PALATHRA EXPORTS,COTTON GOODS,9108
PALM FIBRE(INDIA)P.LTD.,RUBBER MATS,7033722
PALVI INDUSTRIES LTD.,CHEMICALS,12600
PANCHAL EXIM P.LTD.,SPICES,5860
PANDIKKAD TRADERS,RICE,3875733
PANDIT HOSIERY MILLS,COTTON GARMENTS,3740
PANNIANKARA OIL MILLS,COCONUT OIL,7200
PAPPAI EXPORTS,COTTON GARMENTS,45570
PAPRIKA OLEO'S(I) LTD.,OLEORESINS OF SPICES,856
PARADISE GROUP,FOOD STUFFS,1565
PARAGON POLYMER PRODUCTS,CHAPPALS,158609
PARAGON SEAFOODS,FROZEN SHRIMPS,171000
PARAMOUNT ENTRPRISES,MACHINERIES,18000
PARAMOUNT SEAFOODS,FROZEN SHRIMPS,1265745
PARAS IMPEX,COTTON GARMENTS,2321
PARASSERY TRADING CO.,RICE,48000
PARAYIL EXPORTS,FOOD STUFFS,3421523
PARAYIL FOOD PRODUCTS P.LTD.,RICE,2846558
PARIMAL MANDIR,AGARBATHIES,63029
PARISONS ESTATE&INDUS.P.LTD.,TEA,81975
PARISONS ROLLER FLOUR MILLS (P) LTD.,MAIDA,1327405
PARK CREATION,COTTON GARMENTS,6858
PARLE (EXPORTS)LTD.,COTTON GARMENTS,1644
PARRY AGRO INDUSTRIES LTD.,TEA,748075
PASAT PETROCHEM,THINNER,40855
PATEL EXIM,COCONUTS,83740
PATEL VENEERS (P) LTD.,ROSEWOOD VENEERS,21518
PATHIRIKARA LASER TECHNOLOGIES,SPARES,13470
PATSPIN INDIA LTD.,COTTON YARN,3974189
PAZHANGADI OIL MILLS,GINGELLY OIL,8366
PDS ORGANIC SPICES,SPICES,15969
PEACOCK APPARELS,COTTON GARMENTS,2136
PEACOCK FAASHIONS,COTTON GARMENTS,19193
PEARL CLOTHING COMPANY,COTTON GARMENTS,1134
PEARL COAST MARINE FOODS,FROZEN SQUID,285600
PEARL FASHION,COTTON GARMENTS,19370
PEARL GLOBAL LTD.,COTTON GARMENTS,8288
PEARL IMPEX,SPARES,3061
PEARL MARINE EXPORTS,FROZEN MARINE FOODS,121702
PEARL POLYMERS LTD.,PLASTIC PRODUCTS,22906
PEC LTD.,ELECTRICAL ITEMS,7
PEEKAY RE-ROLLING MILLS (P) LTD.,MAIDA,396570
PEEKAY ROLLER FLOUR MILLS,MAIDA,264120
PEEKAY SONS INTERNATIONAL,FOOD STUFFS,189193
PEEKAY STEEL CASTING LTD.,STEEL CASTINGS,3026399
PEEKAY WOOD INDUSTRIES,FOOD STUFFS,12424
PEERMADE DEVELOPMENT SOCIETY,SPICES,302618
PEGADO FIXING SOLUTIONS,BUILDING MATERIALS,553042
PEGASUS INTERNATIONAL,TEA,13048
PEHAL PETRO CHEMICALS,ACTIVATED CARBON,10000
PELO CREATIONS,COTTON GARMENTS,99039
PENIEL CASHEW CO.,CASHEW KERNELS,348396
PENTA AUTO EQUIPMENTS P.LTD.,AUTOMOBILES PARTS,10075
PENTADILMUN P.LTD.,GENERAL CARGO,29300
PENVER PRODUCTS P.LTD.,FROZEN SQUID,2984262
PENVER SEAFOODS EXIM PVT LTD ,FROZEN MARINE FOODS,26350
PERFECT CARDAMOM&SPICES MKTNG.CO.P.LTD.,CARDAMOM,10439
PERFECT COATED PAPER(I)P.LTD.,PAPER,96485
PERFECT ENGINEERS,MACHINERIES,4008
PERFECT EXPORTERS,CHAPPALS,17631
PERFEKT BUSINESS SOLUTION,TEA,134393
PERIYAR AGRO FOOD INDUSTRIES P.LTD.,MAIDA,236950
PERLEI TEXTILES P.LTD.,COTTON GOODS,56621
PETRO TECHNICAL SUPPLIER&SERVICES,STEEL DRUMS,4795
PETROGAS SERVICES P.LTD.,CERAMIC ITEMS,197896
PHIL TECHNOLOGIES,SPARES,2122
PHILLIPS CARBON BLACK LTD.,CARBON BLACK,8587267
PHOENIX,RUBBER MATS,10250
PHOENIX EXPORTS,RICE,524185
PHOENIX GARMENTS,COTTON GARMENTS,2383
PHYSTRON HEALTHCARE TECHNOLOGIES,MEDICAL EQUIPMENTS,19795
PI EXPORTS,COTTON GARMENTS,17438
PILLAN FIBER,COIR FIBER,21700
PILOTS SMITH INDIA P.LTD.,SPARES,13463
PINE IMPEX,COTTON GARMENTS,388
PIONEER APPARELS,COTTON GARMENTS,7901
PIONEER IMPEX,FROZEN RIBBON FISH,120000
PIPER INTERNATIONAL,SPARES,5519
PITAPILLIL ENGINEERING&EXPORTERS,SPARES,3250
PITCO FOODS P.LTD.,RICE,277956
PKM FINE FOODS&SPICES P.LTD.,FOOD STUFFS,38116
PKP GARMENTS,COTTON GARMENTS,4037
PLANET EXPORTS INDIA,CHEMICALS,17652
PLANET TRADING,SPARES,326
PLANT LIPIDS  LTD.,TURMERIC,5527948
PLANTERS INDIA,SPICES,30960
PLANTRICH AGRI TECH P.LTD.,SPICES,1061881
PLATHOTTAM RUBBERS PVT. LTD,RUBBER MOULDES GOODS,266
PLAY WELL SPORTS,SPORTS ARTICLES,2107
PLING FOODS AND BEVERAGES P.LTD.,FOOD STUFFS,1905
PLY MOULD,SEATS,8548
POABS ENTERPRISES,TEA,275052
POABS EXPORTS,TEA,84573
POBJI EMPORIUM,RUBBER MATS,1562623
POCS INTERNATIONAL FOOD STUFF TRADING,FOOD STUFFS,111400
POHOOMALS EXPORTS P. LTD.,GENERAL CARGO,28424
POLY GUARDS EQUIMENTS,CLEANER,3599
POLYHEDRON LABORATORIES P.LTD.,CHEMICALS,724
PONNI FAB,COTTON GOODS,33359
POOJA EXPORTS,COTTON GARMENTS,8262
POOJA INDUSTRIES,INDUSTRIAL PRODUCTS,13920
POOJA TRADING COMPANY,RICE,162717
POOLAKUNDAN EXPORTS,COCONUTS,84000
POOPPALLY COIR MILLS,RUBBER MATS,1551727
POPEES BABYCARE PRODUCTS P.LTD.,COTTON GARMENTS,3448
POPPYS KNITWEAR,OLEORESINS OF SPICES,56706
POPTREE,BLIND RIVETS,20241
POPULAR FOOD PRODUCTS,RICE,370705
POPULAR INDUSTRIES,CANDLE WAX,236849
POPULAR MEGA MOTORS,AUTOMOBILES PARTS,3200
POPULAR OFFSET PRINTERS,PRINTED MATERIALS,3200
POTHAN & CO.,FROZEN OCTOPUS,339440
POWEL & BARTLETT,RUBBER MATS,83127
POWERMAX  INDUSTRIES&MARKETING,SPARES,10770
POWERWIN SYSTEM,SPARES,377
POYILAKADA FISHERIES,FROZEN MARINE FOODS,747600
PRAKASH COTEX INDIA LLP,COTTON GOODS,55376
PRAKASH EXPORTS,CASHEW KERNELS,77628
PRAMOD TIMBERS,ROSEWOOD PRODUCTS,11439
PRASAD INDUSTRIES,KRAFT PAPER,5200
PRASANTHI CASHEW CO.,CASHEW KERNELS,881026
PRASHANK EXPORTS,CASHEW KERNELS,15000
PRASHANTH TEXTILES LTD.,COTTON GOODS,18319
PRATHISHTA WVG. & KNITTING CO. (P) LTD.,COTTON GOODS,334631
PRATZUP VENTURES P.LTD.,ONION,85200
PRAYAG EXPORTS,FROZEN MARINE FOODS,215140
PRECOT MERDIAN LTD.,COTTON YARN,1940564
PREETHI AGRO TECH,FOOD STUFFS,966230
PREM TEXTILES INTERNATIONAL,COTTON GOODS,84992
PREMIER AGRO PRODUCTS(P)LTD.,WHEAT FLOUR,3588990
PREMIER CLOTHING,COTTON GARMENTS,12017
PREMIER COTTON TEXTILES,COTTON YARN,329214
PREMIER ENTERPRISES,FROZEN MARINE FOODS,169779
PREMIER EXIM INTERNATIONAL,FROZEN MARINE FOODS,21692
PREMIER EXPORTS INTERNATIONAL,FROZEN SQUID,1716353
PREMIER FINE LINENS P.LTD.,COTTON GARMENTS,16822
