Exporter,Product,QTY.(KGS)
METROMOT,PAPER,5110
MEXICAN EXPORTS,COTTON GARMENTS,13146
MEZHUKATTIL MILLS,COCONUTS,48258
MICRON SYSTEM & ENGINEERS,SPARES,895
MIDAS CREATIONS,COTTON GARMENTS,9564
MIDAS POLYMER COMPOUND P.LTD.,TYRE RETREADING MATERIALS,349087
MIDAS PRECURED TREADS(P)LTD.,TYRE RETREADING MATERIALS,41928
MIDAS RUBBER (P) LTD.,TYRE RETREADING MATERIALS,10230
MIDAS TREADS (INDIA)P.LTD.,TYRE RETREADING MATERIALS,2431232
MIDDLE EAST EXPORTS CO.,FOOD STUFFS,27123
MIDDLE EAST RUBBER & ENGINEERING,TYRE RETREADING MATERIALS,827684
MIDEAST EXPORTS,TAMARIND,196892
MIDHUN VIJAYAN,MOTORS,1060
MIDWAY,COTTON GOODS,2419
MIL CONTROLS LTD.,VALVES,138142
MILKY MIST DIARY FOOD P.LTD.,MILK  PRODUCTS,138698
MILLENANIUM RUBBER TECHNOLOGIES P.LTD.,TYRE RETREADING MATERIALS,14970
MILLENIUM EXPORTS & IMPORTS,CASHEW KERNELS,31752
MINNU FOOT WORLD,CHAPPALS,2758
MIRACLE RUBBER P.LTD.,RUBBER MATS,10000
MIRACLE TEA&SPICES COMPANY,TEA,9000
MIRAZ MARINE FOODS,FROZEN SHRIMPS,776996
MIRZAPUR RUG MART,RUBBER MATS,22255
MITRA SOLUTION,CASHEW KERNELS,430
MITTAL CLOTHING CO.,COTTON GOODS,1484
MIXKRAFT AV TECHNOLGIES PVT LTD,MUSICAL INSTRUMENTS,4960
MNCROWN TEX INDIA,SPICES,15357
MOBIL AB GLUE WORLD,GLUE,116
MOBILE CARE ELECTRONICS,KITCHEN ITEMS,1050
MODERN FOOD INDUSTRIES,FOOD STUFFS,11000
MODERN HERBS,SPICES,47800
MODI AGENCIES,MACHINERIES,8800
MOHAMMED,STAND,12005
MOHAMMED IBRAHIM EXPORTERS,HANDICRAFTS,14663
MOHAN EXPORTS,COTTON GARMENTS,24000
MOIZE TRADE LINK ,SPICES,303135
MOLEX (INDIA) LTD.,MACHINERIES,1406
MOLLAKKAS MERCANTILE,RICE,42307
MOLLY ENTERPRISES,MACHINERIES,1000
MOLVIZADAH SONS,SPICES,14000
MONARCH AGENCIES,GHEE,12894
MONARCH INTERNATIONAL,MEDICINES,40409
MONARCK ENGINEERS,MACHINERIES,22550
MONDELEZ INDIA FOODS,COCOA BEANS,4800800
MONSUN FOODS P.LTD.,FROZEN YELLOW TUNA,178470
MOOLANS EXPORTS(I)P.LTD.,TURMERIC POWDER,3555100
MOONLIHT TRADING,CHAPPALS,6752
MORE COMPUTERS(KERALA)P.LTD.,BROCHUR,100
MORGAN FASHIONS,FOOD STUFFS,40783
MORNING STAR APPARELS,COTTON GOODS,72784
MOSONS EXTRACTIONS,SPICES,60645
MOTHER GARMENTS,COTTON GARMENTS,2247
MOTHER SON SUMI,MACHINERIES,4500
MOUNT CARMEL CASHEW,CASHEW KERNELS,504276
MOUNT MORIA CASHEW,CASHEW KERNELS,23662
MOUNT SAHIYA,TURMERIC POWDER,275039
MOYALAN CERAMICS,GLASS PRODUCTS,1770
MPP TECHNOLOGIES P. LTD.,TRANSFORMERS,19733
"MR,WALKER FOOTCARE",CHAPPALS,7577
MRF LTD.,TYRES/TUBES,11210302
MRIDA ENTERPRISES,SPARES,1727
MRS GARMENTS,COTTON GARMENTS,12521
MRT ORGANIC GREEN PRUDCTS,LEMONGRASS OIL,29843
MSA SEA FOODS,FROZEN MARINE FOODS,53300
MSK CREATION,COTTON GOODS,33009
MTEC ENGINEERING,SPARES,3385
MUBARAK EXPORTS,COCONUTS,96550
MUBARAK FRUITS,RICE,962554
MUDREMANE COFFEE CURERS,COFFEE,1710000
MUKKA SEAFOD INDUSTRIES P.LTD.,FISH MEAL,1575760
MULBERY ENGINNERING,SPARES,5199
MULTI FLOOR EXPORTS,RUBBER MATS,35196
MULTICARE,PALM LEAF PLATES,42985
MULTIPLEX ABRICARE P.LTD.,CHEMICALS,89175
MULTIPLEX BIO-TECH PVT LTD,ORGANIC MANURE,139260
MUMBAI METALS MARINE SUPER MARKET,WOOD PRODUCTS,545
MUMTHAS CASHEW INDUSTRIES,GENERAL CARGO,17037
MUSHAL EXPORTERS & TRADERS,MUD POTS,65401
MYFR EXPORTS&MARKETING,COTTON GARMENTS,700
MYQUEST INTERNATIONAL P.LTD.,COIR MATS,10001
N.B.EXPORT,COCONUTS,28000
N.C. JOHN & SONS LTD.,SISAL RUGS,5192613
N.J.SPICES,COFFEE,1067820
N.M. EXPORTS,COTTON GARMENTS,2133
N.M.K EXPORTS,COTTON GARMENTS,2846
N.N.CASHEW EXPORTS,CASHEW KERNELS,211500
N.R.EXPORTS,FOOD STUFFS,172930
N.R.G FOOD PVT LTD,FOOD STUFFS,22000
N.RANGARAO & SONS,AGARBATHIES,16166
N.S.CASHEWS,CASHEW KERNELS,165876
N.S.N.BIOTECH P.LTD.,SURGICAL GLOVES,16471
N.TEX APPAREL PVT LTD,COTTON GARMENTS,11980
N.TEX APPAREL PVT.LTD.,COTTON GOODS,11719
N3 EXPORTS,COTTON GARMENTS,13273
NADAF TRADERS,FOOD STUFFS,25498
NADHEEM SPICES & INDUSTRIES ,SPICES,182785
NAGARJUNA HERBAL CONCENTRATES LTD.,THAILAM,6133
NAGAS FASHIONS,COTTON GARMENTS,10026
NAGREEKA EXPORTS LTD.,COTTON YARN,12236
NAJEEM CASHEW INDUSTRIES,CASHEW KERNELS,2430228
NAMBIYATH TRADING CO,STOVE,1200
NAMBIYATTUKUDY AGRO INDUSTRIES,TAMARIND,605800
NAMBIYATTUKUDY MODERN RICE MILL,RICE,121090
NANDANA OVERSEAS,RUBBER MATS,26161
NARANG MEDICAL LTD.,SURGICAL GLOVES,30537
NARANJI COIR INDUSTRIALS,COIR GEO FABRICS,140695
NARAYANA EXPORTS,BRASS ARTICLES,1739
NARAYANA HRUDAYALAYA,HOSPITAL PRODUCTS,2721
NARENDARAN POLYMERS,RUBBER MATS,550325
NARENDRA TEA CO.P.LTD.,TEA,67200
NARENDRAN RUBBERS,RUBBER MATS,342750
NARENDRAN SONS,RUBBER MATS,176707
NARGO INDUSTRIES (P) LTD.,PIPE FITTINGS,38230
NAS EXPORTS,FOOD STUFFS,80781
NAS FISHERIES P.LTD.,FROZEN MARINE FOODS,141500
NASS FOOD PRODUCTS,SPICES POWDER,28333
NAT FIBRES,COIR MATS,124960
NAT ORG SOLUTIONS,HANDICRAFTS,150
NATIONAL COIR MILLS,RUBBER MATS,132695
NATIONAL EXPORTERS & IMPORTERS,BOOKS,10008
NATIONAL FITTINGS LTD.,PIPE FITTINGS,691179
NATIONAL KHADI STORES,COTTON GOODS,11034
NATIONAL ROSE GARDENS,GARDEN PLANTS,23700
NATIONAL SEAFOODS CO.,FROZEN YELLOW TUNA,599700
NATIONAL TEXTILE CORPORATION LTD.,COTTON GARMENTS,10918
NATIR EXPORTS,FOOD STUFFS,307730
NATURAL COIR INDUSTRIES,COIR PITH,498997
NATURAL ENVIRO EXPORTS,COCONUT OIL,647595
NATURAL FLOOR COVERING P.LTD.,RUBBER MATS,49689
NATURAL FLOORS,PVC TUFTED COIR MATS,264541
NATURAL GARMENTS,COTTON GARMENTS,2714
NATURAL PRODUCTS EXPORT CORPN LTD.,OLEORESINS OF SPICES,21561
NATURAL WOOD & VENEERS P.LTD.,ROSEWOOD VENEERS,19124
NATURE ENTERPRISES,CHAPPALS,8642
NATURE PEARLS P.LTD.,TURMERIC POWDER,225625
NAVAB P.A.,COCONUTS,109690
NAVAKERALAM FOOTWEAR,BAGS,328
NAVAMI EXPORTS,CASHEW KERNELS,396598
NAVASAKTHI FASHIONS,COTTON GARMENTS,4012
NAVEEN EXIM TRADE ASSOCIATES,COTTON GOODS,6072
NAVIN GRANITE P.LTD.,FELDSPAR POWDER,20000
NAVINCHANDRA AND COMPANY,AGRICULTURAL MACHINERY & PARTS,204452
NAVIOS AUTOMATION,SPARES,1250
NAVITAA EXPORTS,COTTON GARMENTS,1622
NAXWIN GARMENTS,COTTON GARMENTS,6595
NEDCOMMODITIES INDIA LTD.,COFFEE,392000
NEDSPICE PROCESSING INDIA PVT LTD,TURMERIC POWDER,2587186
NEDUMBALLI TRADERS,SPARES,1410
NEDUMPILLIL EXPORT & IMPORT,STICKERS,3000
NEEDLE INDUSTRIES (INDIA) LTD.,NEEDLES,773
NEELAMALI AGRO INDUSTRIES LTD.,TEA,41600
NEHA TRADERS,COTTON GARMENTS,4355
NELLARA FOOD INDUSTRIES,FOOD STUFFS,38071
NENMANI AGRO MILLS P.LTD.,RICE,932608
NEPTUNE KNITTING WORKS,COTTON GARMENTS,10807
NEROTH JOHN CHANDY & CO.,HANDICRAFTS,725
NEST APPARELS,COTTON GARMENTS,1315
NESTLE INDIA LTD.,TEA,676071
NESTORCOCHIN,PAPER BAGS,1227
NETRACK ENCLOSURES PVT LTD.,RACK,8598
NETTOS EXPORTING & IMPORTING CO.,FROZEN MARINE FOODS,282910
NETWORK CLOTHING CO.P.LTD.,COTTON GARMENTS,59329
NETWORK INDUSTRIES LTD.,COTTON GOODS,57450
NEW CASTLE APPARELS,COTTON GOODS,14793
NEW CASTLE GALLERY,WOODEN PANEL,240
NEW FORT CREATIONS,COTTON GOODS,53998
NEW HOPE FOOD INDUSTRIES,FOOD STUFFS,3675
NEW JERSEY CREATIONS,COTTON GARMENTS,2085
NEW LEXICON TRADERS,COCONUTS,27300
NEW LINE EXPORTS,COTTON GARMENTS,15484
NEW MINERVA MILL,COTTON GOODS,16530
NEW TEA EXPORTS,TEA,1513095
NEW TECH TOOL MANUFACTURES,RUBBER PRODUCTS,82312
NEW TIMBER TRADERS,ROSEWOOD VEENERS & PARQ.FLOORI,980
NEW UDAYA PHARMACY & AYURVEDIC LAB,HERBAL MINERAL PRODUCTS,2411
NEWMAN EXPORTS,COTTON GARMENTS,9027
NEWSUN INNOVATION,COTTON GARMENTS,11157
NEXT GENERATION CLOTHING P.LTD.,COTTON GARMENTS,3629
NEXUS FROZEN FRUITS CONTAINERS&FOODS P.LTD.,PINEAPLE SHELLS,459623
NEXUS IMPEX,WET GRINDER,17619
NICE CHEMICALS P. LTD.,SODIUM CHLORIDE,13279
NICE GARMENTS,COTTON GARMENTS,375
NICE TRADERS,COCONUTS,54500
NIHAL TRADE LINKS,MACHINERIES,56250
NIHAS VALESTREAM EXPORTS,COCONUTS,26753
NIKASU FROZEN FOODS INTERNATIONAL,GRATED COCONUT,226713
NIKITHAA EXPORTS,COTTON GARMENTS,4866
NIKKANS TEXTILE,COTTON GOODS,3562
NILA EXPORTS,CASHEW KERNELS,105876
NILAMEL EXPORTS,TEA,486571
NILAMELS AND KAIMALS FOODS P.LTD.,FROZEN PAROTTA,263514
NILE APPARELS,COTTON GARMENTS,1468
NIMA SPICES,PEPPER,49000
NIMEX TRADING CORPORATION,FOOD STUFFS,131320
NINE BROCKERS,COCONUTS,28516
NIPUMA INTERNATIONAL,COTTON LUNGIES,23359
NIRTHOMS PANELS,ELECTRICAL ITEMS,1874
NISHA ENTERPRISES,TEA,33760
NISHAN TRADES & AGENCIES,ROSEWOOD VENEERS,102118
NISHANT EXPORT,TURMERIC,3514977
NISSY CORPORATIONS,CUTTLE BONES,5721
NITHIN KNIT WEAR,COTTON GARMENTS,7670
NITTA GELATIN INDIA LTD.,PAPER BAGS,4102723
NIWA AGRO FOODS,SPICES,231959
NOBLE CASHEW INDUSTRIES,CASHEW KERNELS,525301
NOBLE CLOTHING,COTTON GOODS,58072
NOBLE MOTORS INDIA P.LTD.,AUTOMOBILES PARTS,70720
NOCHUMANNIL RUBBER INDUSTRIES,RUBBER MATS,601540
NORATEL INDIA POWER COMPONENTS P.LTD.,TRANSFORMERS,463727
NORMANYOUNG ENG.PRODUCTS(P)LTD.,ELECTRICAL ITEMS,14917
NORTH STAR EXPORTS,STENCIL,1939319
NORTH WESTERN CACHAR TEA CO. LTD.,TEA,98745
NORTRANS EXIM P.LTD.,ELECTRICAL ITEMS,6500
NOVA ENGINEERING,SPARES,43800
NOVELTY CLOTHING,COTTON GARMENTS,1464
NOVEN FABRIC CO.,COTTON GARMENTS,2538
NPM AQUATIC FISH LINKS P.LTD.,FISH MEAL,20000
NSP KNITTING MILLS,COTTON GARMENTS,7206
NSP TEX,COTTON GARMENTS,18338
NUOVAFILL & INFOTECH P. LTD.,NYLON FISHING NETS,2721
O/E/N INDIA LTD.,RELAYS,46591
OASIS EXPORTERS,TAPIOCA,435632
OCC APPARELS,COTTON GOODS,10177
OCEAN GEMS EXPORTS,FROZEN MARINE FOODS,730810
OCEAN WEALTH EXPORTS,FROZEN YELLOW TUNA,1035058
OCEANIC GENERAL TRADING,PLASTIC PRODUCTS,3800
OJIN FOODS P.LTD.,FOOD STUFFS,8767
OLAM AGRO INDIA LTD.,TURMERIC POWDER,6209667
OLIVE ENTERPRISES,GENERAL CARGO,503
OLIVE FASHIONS,COTTON GOODS,96834
OLIVIER INDIA,COTTON GARMENTS,750
OM SHREE INTERNATIONAL,PEPPER,3080252
OM SHRI FASHIONS,COTTON GOODS,4790
OMAN TRADE,RICE,522000
OMEGA MOTORS,SPARES,799
OMEGA WELDROD SYSTEMS,MACHINERIES,25272
OMKAR INTERNATIONAL,COTTON GOODS,100623
ONEEARTH ORGANIC P.LTD.,TURMERIC,63400
ONIN FOODS P.LTD.,FOOD STUFFS,2111
ONTIDES EXPORTS,MACHINERIES,5677
OPTERNA TECHNOLOGIES PVT LTD,CABLE ACCESSORIES,8347
ORCHID MARINE,FROZEN YELLOW TUNA,1332773
ORCHID SCIENTIFIC EQUIPMENTS,WOODEN FRAME,125270
ORGAN FASHIONS,COTTON GARMENTS,725
ORGANO VEDICS,AYURVEDIC PRODUCTS,428
ORIENT ALUMINIUM,VALVES,4942
ORIENT COLOR CRAFTS,PAPER AND PAPER BOARDS,93240
ORIENT EXPORT COMPANY,CURRY POWDER,33400
ORIENT SPICE COMPANY,TURMERIC POWDER,134400
ORIENTAL ANTIQURITE TAPISH,HANDICRAFTS,50
ORIGANAL KNIT EXPORTS,COTTON GARMENTS,2662
ORIGINAL KNITTING CO.,COTTON GARMENTS,3465
ORYX APPARELS P. LTD.,COTTON GARMENTS,225
OVERSEAS ARABIAN,SPARES,1294
OVERSEAS TIMBERS,ROSEWOOD PRODUCTS,27941
OXO EXPORTS,FOOD STUFFS,255546
OXO LAB,SPARES,887
OXY FLOW CONTROLS,VALVES,3467
OXYGEN COIR,COIR YARN,15417
P & T EXPORTS,RICE,45354
P&P CREATIONS,COTTON GARMENTS,3166
P.A.ITTY &CO.,COVER CROP SEEDS,6000
P.J.JOHNSON FRUIT COMPANY,FRESH PEAR,21420
P.J.THOMAS & CO.,PEPPER,25000
P.K.GOVINDAN CO.,COIR MATS,150
P.K.L.EXPORTS,BOTTLES,3150
P.K.P. TEX,COTTON GOODS,5165
P.K.P.N. SPINNING MILLS LTD.,COTTON YARN,36180
P.K.TRADERS,PAPER BAGS,42067
P.M.EXPORTS,COTTON GARMENTS,2348
P.N.V. EXPORTERS,RICE,29210
P.PADMAVATHI AMMA,COTTON GOODS,33346
P.R APPARELS,COTTON GARMENTS,217
P.S.G.GARMENTS,COTTON GOODS,24280
P.S.S.VARADARAJ NADAR & SONS,ROASTED GRAM,446275
P.T.R GARMENTS,COTTON GARMENTS,963
P.V.C.PRODUCTS,TAPIOCA,216676
P.V.N.INDUSTRIES,SPARES,153
P.VASUDEVAN,COTTON GOODS,1499
PAAPPAI EXPORTS,COTTON GARMENTS,13151
PAARK CREATION,COTTON GARMENTS,514
PACEM FOODS,TURMERIC,79739
PACIFIC CARPET CO.,COIR DOOR MATS,800
PACIFIC CONTINENTAL,PEPPER,30000
PACIFIC INDUSTRIES LTD.,GRANITE SLABS\TILES,25800
PACIFIC INTERNATIONAL LTD.,COTTON GARMENTS,106
PACIO TRADERS,JEWELLERY AND FANCY ITEMS,5990
PACKEX POLYMERS,BOTTLES,2185
PALAKKAD SURGICAL INDUSTRIES,SURGICAL GLOVES,1553
PALATHRA EXPORTS,COTTON GOODS,47429
PALLAVI EXPORTS,COIR MATS,993
PALM FIBRE(INDIA)P.LTD.,SISAL RUGS,4703477
PALM GENERAL TRADING,GENERAL CARGO,210
PALMA INDIANA EXIM,PVC TUFTED COIR MATS,128475
PALVI POWER TECH SALES,CHEMICALS,11000
PANACHAMOOTIL EXPORTERS,COTTON GARMENTS,1776
PANACHE FASHIONS,COTTON GARMENTS,13488
PANAKKAL EXPORTS P.LTD.,COTTON GARMENTS,1026
PAND C TRADERS,PUMPS,635
PANDIKKAD TRADERS,RICE,1122558
PANKAJA KASTHURI HERBALS INDIA LTD.,AYURVEDIC PRODUCTS,12840
PANNIANKARA OIL MILLS,COCONUT OIL,18425
PANTHALOOKARAN INTERNATIONAL,COTTON GARMENTS,8515
PARACKAL AGRO MILLS,RICE,147140
PARAGON POLYMER PRODUCTS,CHAPPALS,83964
PARAGON SEAFOODS,FROZEN MARINE FOODS,477870
PARAMOUNT SEAFOODS,FROZEN SHRIMPS,1123850
PARAS APPARELS,COTTON GARMENTS,9168
PARAS IMPEX,GREEN PEPPER,1046
PARASSERY TRADING CO.,FOOD STUFFS,41600
PARAVOOR ENGINEERS,SPARES,1000
PARAYIL EXPORTS,TURMERIC POWDER,2997177
PARAYIL FOOD PRODUCTS P.LTD.,RICE,1052558
PARIMAL MANDIR,AGARBATHIES,21184
PARMCO IMPEX,COCONUTS,27075
PARRY AGRO INDUSTRIES LTD.,TEA,149271
PARSVANATH VANIJYA P.LTD.,COCONUTS,28500
PARTH OVERSEAS,COTTON GARMENTS,1616
PARUCCO FOUNDER,MACHINERIES,4770
PATEL VENEERS (P) LTD.,ROSEWOOD VENEERS,43903
PATHI APPARELS,COTTON GARMENTS,12220
PATHI EXPORTS,COTTON GARMENTS,41961
PATSPIN INDIA LTD.,COTTON YARN,10761660
PAVITHRA KERA PRODUCTS,COCONUT OIL,54
PEACOCK FAASHIONS,COTTON GOODS,35503
PEARL COAST MARINE FOODS,FROZEN MARINE FOODS,317880
PEARL FASHION,COTTON GARMENTS,7693
PEARL GLOBAL LTD.,COTTON GOODS,10358
PEARL PACKAGING,MACHINERIES,18250
PEE YEM TOOLS,MACHINERIES,745
PEEJAY RUBBER INDS. LTD.,TYRE RETREADING MATERIALS,553243
PEEKAY STEEL CASTING LTD.,VALVES,1526601
PEEKAY WOOD INDUSTRIES,ROSEWOOD PRODUCTS,4298
PEERMADE DEVELOPMENT SOCIETY,TURMERIC,296372
PEGASUS EXIM.,COCONUTS,450550
PENA LTD.,RICE,25000
PENGUIN ENGINEERING,MACHINERIES,12210
PENIEL CASHEW CO.,CASHEW KERNELS,345116
PENTA MAS SERVICES LLP,SOLAR ITEMS,962
PENTAIR TECHNICAL PRODUCTS(I)P.LTD.,MACHINERIES,8500
PENVER PRODUCTS P.LTD.,FROZEN SQUID\CUTTLEFISH,3188827
PEPPER INDIA CORPORATION,PEPPER,62075
PERFECT CARDAMOM&SPICES MKTNG.CO.P.LTD.,CARDAMOM,25000
PERFECT EXPORTERS,POLYESTER SAREES,40609
PERIWINKLE IMPEX,COTTON GARMENTS,1051
PERLEI TEXTILES P.LTD.,COTTON GARMENTS,9288
PERRARI SHOES (INDIA)P.LTD.,CHAPPALS,5309
PERWINKLE IMPEX,COTTON GARMENTS,319
PEST CONTROLS,VALVES,42650
PETROGAS SERVICES P.LTD.,MESH,360721
PHILIP AND PHILIP LABORATORIES,HOSPITAL PRODUCTS,3600
PHILLIPS CARBON BLACK LTD.,CARBON BLACK,8948203
PHOENIX EXPORTS,COTTON GARMENTS,26182
PHOENIX GARMENTS,COTTON GARMENTS,273
PI EXPORTS,COTTON GARMENTS,9455
PICK AND SAVE,VEGETABLES,101633
PIETER VAN DEN,CYCLE PARTS,15
PIEXPORTS,COTTON GARMENTS,3449
PILOT MACHINERY CORPN.,MACHINERIES,420
PILOTS SMITH INDIA P.LTD.,SPARES,7421
PINE IMPEX,COTTON GOODS,5953
PITTAPPILLIL EXPORTS,SPARES,16588
PJS KNIT GARMENTS,COTTON GARMENTS,1150
PKM AYURVEDIC PHARMACEUTICALS,AYURVEDIC PRODUCTS,8767
PLANT LIPIDS  LTD.,VEGETABLES,7472834
PLANT TECH MID CONDINENT(I)P.LTD.,CATALYST,6000
PLANTRICH AGRI TECH P.LTD.,TURMERIC POWDER,435261
PLAST PACK,JEWELLERY BOX,3510
PLATHOTTAM RUBBERS PVT. LTD,RUBBER MATS,12195
PLAY WELL SPORTS,SPORTS ARTICLES,595
PLY MOULD,WOOD PRODUCTS,38013
PMS ENTERPRISES,TEA,12600
POABS ENTERPRISES,TEA,109967
POABS EXPORTS,TEA,132740
POBJI EMPORIUM,RUBBER MATS,1086007
POLYHEDRON LABORATORIES P.LTD.,OLEORESINS OF SPICES,2402
POMERTECH ENGINEERING,SPARES,263
PONNU FOOD PRODUCTS,FOOD STUFFS,7835
POOJA EXPORTS,FOOD STUFFS,13800
POOJA TRADING COMPANY,TURMERIC,195762
POOPPALLY COIR MILLS,RUBBERISED COIR MATS,1363760
POORNIMAS PANCHAKARMA EQUIPMENTS,AYURVEDICA TREATMENT EQUP.,380
POOVAN TRADERS INDIA P. LTD.,FOOD STUFFS,5720
POPPYS KNITWEAR,COTTON GOODS,294418
POPULAR EXPORTS,FROZEN YELLOW TUNA,791894
POPULAR FOOD PRODUCTS,RICE,68540
POPULAR INDUSTRIES,CANDLE WAX,123909
POPULAR TRADES & EXPORTS,FROZEN MARINE FOODS,17100
POTHAN & CO.,GENERAL CARGO,807
POUNDS APPARELS,COTTON GARMENTS,41445
POUNDS EXPORTS GLOBAL,COTTON GARMENTS,1008
POWEL & BARTLETT,RUBBER MATS,171463
POWER TECH ENTERPRISES P.LTD.,SPARES,112
POYILAKADA FISHERIES,FROZEN SHRIMPS,188800
POYILIL INTERNATIONAL TRADING,RICE,48000
PRABHA GARMENTS,COTTON GARMENTS,4560
PRABHAT DOORS,DOORS,1440
PRABHAVA CASHEW,CASHEW KERNELS,237500
PRABHU SPINNING MILLS P.LTD.,COTTON YARN,78018
PRADEEP EXPORTS,COIR PITH,20890
PRADHA N HERBAL COMPANY,AYURVEDIC PRODUCTS,34396
PRADHAN MERCANTILE P.LTD,COTTON GARMENTS,3905
PRAKASH COTEX INDIA LLP,COTTON GOODS,147648
PRAMOD TIMBERS,ROSEWOOD PRODUCTS,1632
PRANAV CREATION,COTTON GARMENTS,577
PRANAV KNIT FASHIONS,COTTON GARMENTS,1846
PRANAVA EXPORTS,COTTON GARMENTS,4516
PRASAD INDUSTRIES,PAPER,13407
PRASAN SOLUTIONS (INDIA)P.LTD.,OLEORESIN PAPRIKA,400
PRASANTHI CASHEW CO.,CASHEW KERNELS,1827296
PRATAP CASHEW CO. LTD.,CASHEW SHELL LIQUID,208540
PRATEEK APPARELS,COTTON GARMENTS,26462
PRATHIBA EXPORTS,SPARES,745
PRATHISHTA WVG. & KNITTING CO. (P) LTD.,COTTON GOODS,310125
PRATYSH EXPORTS,HAIR OIL,79
PRAVASI EXPORTS,COCONUTS,4848
PRAVASI IMPEX,RICE,47000
PRAVENA CREATIONS,COTTON GOODS,1041
PRECOT MERDIAN LTD.,COTTON YARN,3562074
PREMIER COTTON TEXTILES,COTTON YARN,501382
PREMIER EQUIPMENTS,MACHINERIES,15970
PREMIER EXPORTS INTERNATIONAL,FROZEN SHRIMPS,1413628
PREMIER FINE LINENS P.LTD.,COTTON GOODS,120930
PREMIER INDUSTRIAL CORPORATION,STOVE,40770
PREMIER INNOVATIVE FOODS,FROZEN MARINE FOODS,128000
PREMIER KNIT,COTTON GARMENTS,6218
PREMIER KNITS APPAREL,COTTON GARMENTS,1708
PREMIER MARINE ENTERPRISES,FROZEN SHRIMPS,206000
PREMIER MARINE EXPORTS,FROZEN SHRIMPS,122000
PREMIER MARINE FOODS,FROZEN SHRIMPS,3353830
PREMIER MILLS LTD.,COTTON YARN,862938
PREMIER SEAFOODS EXIM LTD.,FROZEN SHRIMPS,1887230
PREMIER SEAFOODS EXPORTS,FROZEN MARINE FOODS,20000
PREMIER TIMBER SUPPLIES,GENERAL CARGO,600
PREMS INCORPORATES,RUBBER MATS,31644
PRESS COMP INTERNATIONAL,COMPONENTS,220
PRIDE INDIA EXPORTS,COCONUT OIL,21423
PRIMA EXPORTS,FOOD STUFFS,66585
PRIMA PLASTICS LTD.,PLASTIC PRODUCTS,57989
PRIMAC KNIT WEAR,COTTON GARMENTS,991
PRIMACY INDUSTRIES LTD.,CANDLE WAX,191585
PRIME OVERSEAS,COTTON GARMENTS,9001
PRIME VENEER & WOOD INDUSTRIES,MACHINERIES,18000
PRIME VENEERS LTD.,PLYWOOD,5600
PRIME YARNS,COTTON YARN,234052
PRIMUS GLOVES P.LTD.,SURGICAL GLOVES,383626
PRIMUS INTERTEA TRADE PVT LTD,GENERAL CARGO,581
PRINCE ENGINEERING CO.,SPARES,322
PRINCY ENGINEERING CO.,SPARES,575
PRINTOGRAPHY,PRINTED MATERIALS,7621
PRIYA EXPORTS,SPICES,452918
PRIYA KNIT FAABS,COTTON GARMENTS,55
PRIYADARSINI CO-OPERATIVE SPINNING MILLS,COTTON YARN,232112
PRIYOM CONDIMENTS P.LTD.,FOOD STUFFS,46844
PRO EXPORTS,COTTON GARMENTS,2597
PRO KNITS,COTTON GARMENTS,401
PROFAND VAYALAT MARINE EXPORTS,FROZEN SQUID,9303787
PROFESSIONAL GARMENTS,COTTON GOODS,5680
PROFICIENT ELECTRO TRADE LINKS PVT.LTD ,ELECTRICAL ITEMS,700
PROFIT KNIT,COTTON GARMENTS,2392
PROJECT GARMENTS(P)LTD.,COTTON GARMENTS,69559
PROMOTIONAL CLUB,COTTON GARMENTS,26
PROMPT INDIA,METAL PRODUCTS,250
PROSPER EXPORTS,COTTON GARMENTS,10467
PROTECH APPLIANCES P.LTD.,SODA MAKER,13252
PROXY CLOTHINGS,COTTON GARMENTS,1365
PRUDENTIAL RUBBER P.LTD.,TYRE RETREADING MATERIALS,120794
PSV FIBRES,COIR MATS,16812
PUNARNAVA NUTRACEUTICALS,COCONUT WATER,5730
PURAPPADATHIL EXPORTERS P.LTD.,NUTMEG,220498
PURPLE HILLS,PINEAPPLE CONCENTRATE,31920
PYARE LAL COIR  PRODUCTS  LTD.,RUBBERISED COIR MATRESSES,5140
PYARY PRODUCTS,SOAP,1122985
QUAL TIME EXPORT CORPORATION.,COTTON GARMENTS,7844
QUALIMED SYSTEMS,MEDICAL EQUIPMENTS,1835
QUALITY EXPORTS,CALENDER,47
QUALITY MACHINERY SUPPLIES,GRINDER,800
QUALITY MACHINES&SPARES,SPARES,11560
QUEENS TRADING,MACHINERIES,820
QUEST GLOBAL MANUFACTURING PVT LTD.,MACHINERIES,149
R.B.G.TRADING CORPRATION P.LTD.,SPICES,402582
R.B.R. GARMENTS,COTTON GARMENTS,24012
R.F. EXPORTS,FROZEN SHRIMPS,2071952
R.G. APPARELS,COTTON GOODS,15398
R.K.EXPORTS,FROZEN SQUID,348000
R.K.GANAPATHY CHETTIAR,GHEE,394009
R.K.INDUSTRIES,MACHINERIES,4000
R.KISHIN & CO,FOOTBALLS,269329
R.L. EXIM INDIA,TEA,1401675
R.L. KHANNA & CO. (OVERSEAS),RUBBERISED COIR MATS,2214777
R.R.EXPORTS,GRANITE SLABS\TILES,36000
R.R.IMPEX,COTTON GARMENTS,1422
R.R.INDUSTRIES,RUBBER MATS,19000
R.R.KNITS,COTTON GOODS,31251
R.R.MACHINERIES & ENGINEERING,MACHINERIES,41200
R.R.TRADERS&EXPORTERS,AGARBATHIES,3630
