Exporter,Product,QTY.(KGS)
MALIYAKKAL HANDICRAFTS,HANDICRAFTS,4499
MAMBAD RUBBER AND AGRO MFG.LTD.,RICE,230149
MAMPILLY PLYWOOD INDUSTRIES,PLYWOOD,809549
MAMU TRADING CO.,FOOD STUFFS,20030
MANGALA CASHEW INDUSTRIES,CASHEW KERNELS,15000
MANGALA MARINE EXIM INDIA P.LTD.,FROZEN SQUID,6211826
MANGALATH CASHEW,CASHEW KERNELS,306504
MANGALORE CHEMICALS&FERTILIZERS LTD.,CHEMICALS,5156
MANGOES  FOOT CARE,CHAPPALS,2063
MANIMALAYAR RUBBERS P.LTD.,NATURAL RUBBER,39000
MANIPAL UTILITY PACKING SOLUTIONS P.LTD.,GREETING CARDS,308582
MANJILAS FOOD TECH (P)LTD.,WHEAT RAVA,9193108
MANJU EXPORTS,COTTON YARN,279365
MANKINO INDIA P.LTD,MACHINERIES,5730
MANNA EXPORTERS,COCONUTS,12825
MARAN FAB,COTTON GARMENTS,9044
MARANATHA MEDIA CENTRE,BOOKS,3370
MARARI COIR RUB,RUBBER MATS,17835
MARDEC R.K. LATEX P. LTD.,LATEX RUBBER,100500
MARE FOOD PRODUCTS INDIA P.LTD.,FROZEN SQUID,83050
MAREENA CASHEW EXPORTS,CASHEW KERNELS,30000
MARICO LTD.,TOMATO SAUCE,5698472
MARIKAR EXPORTS,SPARES,2880
MARINE HARVEST (INDIA),FROZEN SHRIMPS,11259
MARINE HYDRO COLLOIDS,CHITIN,130667
MARK AND ORION VENTURES P.LTD.,CHAPPALS,196
MARK DESIRE,COTTON GARMENTS,610
MARK DEVICE,MACHINERIES,395
MARK IMPEX,HANDICRAFTS,16152
MARKS ENGINEERING WORKS,SPARES,411245
MARKSMAN,COTTON GARMENTS,8811
MARLOUIS BOOK CENTRE,STATUE,6429
MARS APPARELS,COTTON GARMENTS,1035
MARUTHI GARMENT CREATIONS P.LTD.,COTTON GOODS,42180
MARUTHI KNITTERS,COTTON GOODS,22017
MARVEL BUYING HOUSE,RUBBER MATS,19458
MARVEL CLOTHING CO.,COTTON GOODS,4015
MARWA SEAFOODS,FROZEN MARINE FOODS,215606
MARWAN EXPORTS,COIR PITH,21150
MARY FASHION IMPEX,COTTON GARMENTS,1894
MAS ENTERPRISES LTD.,SPICES,994043
MAS KNITS,COTTON GARMENTS,8496
MASCOT INDUSTRIES,COTTON GOODS,44391
MASCOT MATS,RUBBER MATS,73995
MASID PRODUCTS,COCONUTS,26949
MASIDIN,COCONUTS,78200
MASS CASHEW,CASHEW KERNELS,15000
MASS ENGINEERING WORKS,ENGINEERING GOODS,12830
MASS EXPORTS,COIR YARN,203963
MASS HOUSE OF HYDRAULICS,SPARES,3154
MASS KNIT GARMENTS,COTTON GARMENTS,41331
MASTERS EQUIPMENTS,STEEL PRODUCTS,3962
MATANGI EXPORTS,COCONUTS,77010
MATEX,RUBBER MATS,670687
MATHA FOODS,TAPIOCA,298658
MATHA METAL COMBINES,MACHINERIES,2031
MATHA RICE,RICE,21999
MATHESON BOSANQUET ENTERPRISES LTD.,TEA,986988
MATHEWSONS EXPORTS & IMPORTS,WOOD PRODUCTS,26916
MATHEWSONS FOOD SPECIALITIES(P)LTD.,TAPIOCA,607347
MATS FOUR,RUBBER MATS,246339
MATS N MORE,RUBBER MATS,1355063
MATTANNUR AREA DEVELOPMENT&CONSULTING P.LTD.,FOOD STUFFS,897
MAX FLEX IRP INDIA,RUBBER PRODUCTS,164892
MAX INTERNATIONAL FOOTCARE P.LTD.,COCONUTS,27800
MAXAM INDIA P.LTD.,MONOMETHYL AMINE,700000
MAXICAN EXPORT,COTTON GOODS,36410
MAYA EXPORTS,COCONUTS,28000
MAYA EXPORTS CORPN.,COCONUTS,56500
MAYITHARA HOME DECOR P.LTD.,RUBBER MATS,1355916
MAYURAM FIBRES,COIR YARN,15800
MBR OVERSEAS P.LTD.,COTTON GARMENTS,11665
MBS PUMPS P.LTD.,PUMPS,5889
MC SHARP FOOD P.LTD.,FOOD STUFFS,6167
MCWIN INTERNATIONAL,COTTON GARMENTS,1906
MECHANICAL ASSEMBLY SYSTEMS (I) P. LTD.,SPARES,470
MECHELEC,SPARES,18218
MECTECH KNITFABS P.LTD.,COTTON GOODS,324030
MEDIA PLY & BOARDS,PLYWOOD,71479
MEDISCAN,HOSPITAL PRODUCTS,1148
MEDLACE DISPOSABLE,MEDICAL PRODUCTS,2021
MEENACHIL RUBBERWOOD (P) LTD.,RUBBER MATS,14545
MEENAKSHI AGRO AND FLOUR MILL PVT.LTD,WHEAT FLOUR,23650
MEENAKSHI COIR WORKS,RUBBER MATS,182793
MEENAKSHI INDIA LIMITED,COTTON GARMENTS,17859
MEGAWIN SWITCHGEAR,AUTOMOBILES PARTS,1450
MEGHDOOT CARGO SERVICES,UTENSIL,3284
MEHABOOB EXPORTS,COTTON GARMENTS,44400
MEL FLOORINGS P.LTD.,EMPTY FLEXITANKS,8500
MEMADATHIL EXPORTERS ,KALKKANDUM,77303
MENMA FOODS,FOOD STUFFS,50960
MENTOR FOOTCARE,CHAPPALS,6828
MERCANTILE SYNDICATE,REFRACTORY MATERIALS,6474
MEREENA SILKS,COTTON GOODS,600
MERHABA INTERNATIONAL,COIR PITH,148120
MERINO GARMENTS,COTTON GARMENTS,20174
MERIT CREATERS,COTTON GOODS,462
MERIT FASHION,COTTON GOODS,23779
MERITOR HVS (INDIA) LTD.,SPARES,16592
MERLIN HAWK IMPEX,COTTON GARMENTS,533
MERMAID DIGITAL POLYMERS P.LTD.,PLASTIC PRODUCTS,5414
MERRIT TECHO INDUSTRIES LLP,SPARES,9610
MESSER CUTTING SYSTEMS INDIA  PVT LTD,MACHINERIES,6000
META CLASSICS FIBRES,RUBBER MATS,374551
METAL CRAFT MACHINARIES,STAINLESS STEEL,1405
METAL LAND INDUSTRIES,RADIATORS,63251
METAL POWDER CO.LTD.,METAL PRODUCTS,214570
METALAGE TECHNOLOGIES,MACHINERIES,2638
METCO INTERNATIONAL,COCONUTS,106350
METRICWAYS,POUCHES,611
METRO CLOTHING COMPANY,COTTON GARMENTS,39500
METRO EXPORTS,COTTON GOODS,25579
METRO FASHIONS (I) P.LTD.,COTTON GARMENTS,1878
MEXICAN EXPORTS,COTTON GARMENTS,10341
MEZHUKATTIL MILLS,COCONUT OIL,331919
MICROCHIP COMPUTERS,PRINTER,130
MICRON SYSTEM & ENGINEERS,SPARES,446
MIDAS CREATIONS,COTTON GARMENTS,12317
MIDAS TREADS (INDIA)P.LTD.,TYRE RETREADING MATERIALS,518652
MIDDLE EAST RUBBER & ENGINEERING,TYRE RETREADING MATERIALS,741959
MIDEAST EXPORTS,SESAME OIL,168020
MIDLAND EXPORTS P.LTD.,COTTON GARMENTS,665
MIDLAND KNITS,COTTON GARMENTS,22127
MIDWAY,COPRA DRY,18400
MIF FOODS,FOOD STUFFS,7742
MIL CONTROLS LTD.,VALVES,256453
MILKY MIST DIARY FOOD P.LTD.,MILK  PRODUCTS,252331
MILLENANIUM RUBBER TECHNOLOGIES P.LTD.,TYRE RETREADING MATERIALS,23007
MILLENIUM EXPORTS & IMPORTS,CASHEW KERNELS,44301
MILLENIUM IMPEX,COTTON GARMENTS,10800
MILLENIUM TEXTILE,COTTON GARMENTS,2158
MILTOP EXPORTS,PEPPER POWDER,2000
MIP FOODS,PEANUTS,34426
MIRACLE ELECTRONIC DEVICES P.LTD.,SPARES,859
MIRAZ MARINE FOODS,FROZEN SHRIMPS,344680
MITTAL CLOTHING CO.,COTTON GARMENTS,971
MKS IMPEX,COCONUTS,11175
MODERN EAST,FOOD STUFFS,54917
MODERN ENTERPRISES,COCONUTS,5250
MODERN RAST EXPORTS,FOOD STUFFS,10436
MOHAMMED,IRON BOX,600
MOHAMMED IBRAHIM EXPORTERS,HANDICRAFTS,4482
MOLLAKKAS MERCANTILE,FOOD STUFFS,92786
MONARCH EXPORTS,COTTON GOODS,7664
MONARCH INTERNATIONAL,COSMETIC ITEMS,25867
MONARCK ENGINEERS,MACHINERIES,41250
MONSUN FOODS P.LTD.,FROZEN SQUID,276460
MOOLANS EXPORTS(I)P.LTD.,UTENSIL,4749290
MOON FISHERY (INDIA)P.LTD.,FROZEN YELLOW TUNA,299500
MOON GARMENTS,COTTON GARMENTS,1788
MOONS HEALTH&HYGIENE,GENERAL CARGO,800
MORGAN FASHIONS,COTTON GOODS,207789
MORNING STAR APPARELS,COTTON GOODS,79711
MORPHO KNITWEAR,COTTON GARMENTS,20511
MOTHER GARMENTS,COTTON GARMENTS,3533
MOTHER'S TRADE WING,COTTON GOODS,14673
MOULA MARINE EXPORTS,DRIED TUNA FLAKES,12000
MOUNT CARMEL CASHEW,CASHEW KERNELS,45000
MOUNT MORIA CASHEW,CASHEW KERNELS,61752
MOUNT SAHIYA,TURMERIC POWDER,227749
"MR,WALKER FOOTCARE",CHAPPALS,1344
MR.SOURCING,COTTON GARMENTS,846
MRF LTD.,TYRES/TUBES,16838022
MRIDA ENTERPRISES,SPARES,831
MRIDUL TIMBERS,MACHINERIES,7450
MRS GARMENTS,COTTON GOODS,2575
MRT ORGANIC GREEN PRUDCTS,OIL,12360
MS INTERNATIONAL,COTTON GARMENTS,4453
MSC HOTELS AND RESORTS,SPARES,89
MSK CREATION,COTTON GOODS,24484
MTA AGENCIES,COTTON GARMENTS,2151
MUBARAK EXPORTS,FOOD STUFFS,2376
MUDRA IMPEX,COTTON GARMENTS,4044
MUKARRAM EXPORTS,GINGER,2834
MUKKA SEAFOD INDUSTRIES P.LTD.,FISH OIL,456291
MUKKAM EXPORTERS,SPICES,81790
MULBERY ENGINNERING,MACHINERIES,983
MULTICARE,PALM LEAF PLATES,108002
MULTILINE EXPORTERS,MACHINERIES,2063
MULTIPLEX ABRICARE P.LTD.,ORGANIC MANURE,38134
MULTIPLEX BIO-TECH PVT LTD,ORGANIC MANURE,350318
MURA MARINE FOODS,FROZEN MARINE FOODS,24000
MUSHAL EXPORTERS & TRADERS,KITCHEN ITEMS,55823
MUZIRIS TRADES&EXPORTERS,GENERAL CARGO,103456
MY CHOICE COMMODITIES,COCONUTS,343528
MY LIGHT,PLASTIC PRODUCTS,3900
MYFR EXPORTS&MARKETING,COTTON GOODS,4026
MYQUEST INTERNATIONAL P.LTD.,COIR MATS,61782
MYSORE SANDAL POODUCTS,SOAP,1817
N.C. JOHN & SONS LTD.,SISAL RUGS,7004422
N.I EXIM,RICE,43311
N.J APPARELS,COTTON GARMENTS,3734
N.J.SPICES,SPICES,1039824
N.M.K EXPORTS,COTTON GOODS,2876
N.N.CASHEW EXPORTS,CASHEW KERNELS,121752
N.R.EXPORTS,COTTON GARMENTS,2276
N.R.G FOOD PVT LTD,RICE,24000
N.RANGARAO & SONS,AGARBATHIES,27329
N.S.CASHEWS,CASHEW KERNELS,352008
N.S.N.BIOTECH P.LTD.,SURGICAL GLOVES,49633
N.TEX APPAREL PVT.LTD.,COTTON GARMENTS,21111
N.V.JOSEPH EXPORTS,RUBBER MATS,1660497
NADAMBADAM RUBBER ESTATE,COVER CROP SEEDS,16950
NAGARJUNA HERBAL CONCENTRATES LTD.,BRAHMI OIL,2310
NAGREEKA EXPORTS LTD.,COTTON YARN,117095
NAJEEM CASHEW INDUSTRIES,CASHEW KERNELS,1296024
NAMBISANS DIARY PVT LTD,FOOD STUFFS,9214
NAMBIYATTUKUDY AGRO INDUSTRIES,RICE,537040
NAMBIYATTUKUDY MODERN RICE MILL,RICE,159220
NAMS IMPEX PVT LTD,COCONUTS,28080
NANADANAM EXPORTS,CASHEW KERNELS,15000
NANDANA EXPORTERS,FOOD STUFFS,89539
NANDHINI EXPORTS,COCONUTS,28300
NANDHINI OILS,COCONUTS,28500
NARANJI COIR INDUSTRIALS,COIR MATS,113250
NARAYANA HRUDAYALAYA,MEDICAL EQUIPMENTS,4500
NARENDARAN POLYMERS,RUBBER MATS,576160
NARENDRAN RUBBERS,RUBBER MATS,817432
NARENDRAN SONS,RUBBER MATS,174793
NARGO INDUSTRIES (P) LTD.,PUMPS,17520
NARMADA FOODS,RICE,37339
NAS EXPORTS,FOOD STUFFS,36352
NASS FOOD PRODUCTS,FOOD STUFFS,3105
NAT FIBRES,PVC TUFTED COIR MATS,38174
NAT ORG SOLUTIONS,HANDICRAFTS,700
NATIONAL COIR MILLS,RUBBER MATS,110303
NATIONAL FITTINGS LTD.,PIPE FITTINGS,1113464
NATIONAL KHADI STORES,COTTON GOODS,32544
NATIONAL SEAFOODS CO.,FROZEN YELLOW TUNA,509042
NATIONAL TRADERS,RICE,50000
NATIR EXPORTS,COFFEE,199446
NATURAL COIR INDUSTRIES,COIR PITH,4393290
NATURAL ENTERPRISES,VEGETABLES,13870
NATURAL ENVIRO EXPORTS,COCONUT OIL,223485
NATURAL FLOOR COVERING P.LTD.,COCONUT OIL,6937
NATURAL FLOORS,RUBBERISED COIR MATS,542923
NATURAL GARMENTS,COTTON GARMENTS,6993
NATURAL PRODUCTS EXPORT CORPN LTD.,COTTON GOODS,9684
NATURE BIO FOODS,TURMERIC,48020
NATURE PEARLS P.LTD.,TURMERIC POWDER,34325
NATURES SPICES,SPICES,16000
NAUFA TEX,COTTON GARMENTS,1649
NAVEENA INDUSTRIES,SEALING MACHINE,751
NAVIN CREATION,COTTON GOODS,33
NAVINCHANDRA AND COMPANY,AGRICULTURAL MACHINERY & PARTS,492381
NAVITAA EXPORTS,COTTON GOODS,37242
NAZIFA TRADING COMPANY,TEA,66400
NEDCOMMODITIES INDIA LTD.,COFFEE,39000
NEDSPICE PROCESSING INDIA PVT LTD,TURMERIC POWDER,2733357
NEDUMBALLI TRADERS,FOOD STUFFS,1563
NEEDLE INDUSTRIES (INDIA) LTD.,NEEDLES,996
NEELAGIRI COFFEE ,COFFEE,19200
NEELAMALI AGRO INDUSTRIES LTD.,TEA,1054
NEELAMBARI EXPORTS,RICE,374765
NEERANJANAM TRADING CO.,TYRE RETREADING MATERIALS,169950
NEHA ENTERPRISES,COCONUTS,13850
NEILPLANTERS INDIA,SYNTHETIC GOODS,4691
NELLARA FOOD INDUSTRIES,FOOD STUFFS,32174
NENMANI AGRO MILLS P.LTD.,RICE,852592
NEOTECH POLYMERS,RUBBER PRODUCTS,10300
NEPTUNE KNITTING WORKS,COTTON GARMENTS,1383
NEPTUNE POWER PLANT,MACHINERIES,16548
NEROTH JOHN CHANDY & CO.,STATUE,124
NESTLE INDIA LTD.,TEA,587181
NETRACK ENCLOSURES PVT LTD.,SPARES,16729
NETTOS EXPORTING & IMPORTING CO.,FROZEN SQUID,368016
NETWORK CLOTHING CO.P.LTD.,COTTON GOODS,181337
NETWORK KNITTINGS LTD.,COTTON GARMENTS,10668
NEVATIA UDYOG LTD.,STEEL CASTINGS,99180
NEW CASTLE APPARELS,COTTON GARMENTS,4914
NEW CASTLE GALLERY,WOOLEN CARPETS,1570
NEW DAWN APPARELS,COTTON GOODS,6565
NEW FORT CREATIONS,COTTON GOODS,27192
NEW JERSEY CREATIONS,COTTON GARMENTS,11475
NEW MAN GARMENTS,COTTON GARMENTS,6715
NEW MATIC ENGINEERING COMPANY,SPARES,6400
NEW MEDONNA EXPORTERS,FURNITURE,2600
NEW TEA EXPORTS,TEA,2229822
NEW TECH TOOL MANUFACTURES,ROSEWOOD PRODUCTS,16296
NEW UDAYA PHARMACY & AYURVEDIC LAB,HAIR OIL,7730
NEWBIE ROOTS PRESCHOOL P.LTD.,GENERAL CARGO,109
NEWMAN EXPORTS,COTTON GARMENTS,1230
NEXT HOME,COCONUT OIL,20615
NEXUS BAG MANUFACTURING P.LTD.,PACKING MATERIALS,420
NEXUS FROZEN FRUITS CONTAINERS&FOODS P.LTD.,PINEAPLE SHELLS,620316
NEXUS IMPEX,MACHINERIES,6894
NIAGARA AUTOMATION COMPANY,SWITCHES,2700
NIBIC FOODS INDIA P.LTD.,MACHINERIES,4698
NICE CHEMICALS P. LTD.,SODIUM CITRATE,20070
NIHAL EXPORTS & IMPORTS,COTTON GARMENTS,24852
NIKASU FROZEN FOODS INTERNATIONAL,VEGETABLES,56095
NIKKANS TEXTILE,COTTON GARMENTS,1684
NIKOTTIN APPARELS,COTTON GOODS,38192
NILA EXPORTS,RICE,204708
NILAMEL EXPORTS,FOOD STUFFS,422895
NILAMELS AND KAIMALS FOODS P.LTD.,FROZEN PAROTTA,423430
NILGAI FOODS P.LTD.,FOOD STUFFS,8800
NINE BROCKERS,COCONUTS,26260
NIPUMA INTERNATIONAL,COTTON GOODS,36062
NISHA ENTERPRISES,TEA,101638
NISHAN TRADES & AGENCIES,ROSEWOOD VENEERS,114863
NISHANT EXPORT,TURMERIC,4396099
NISSY CORPORATIONS,CUTTLE BONES,405
NITHIN KNIT WEAR,COTTON GARMENTS,29944
NITTA GELATIN INDIA LTD.,OSSEIN,2522969
NITYASHRI GARMENTS,COTTON GARMENTS,7375
NIWA AGRO FOODS,RICE,508722
NIZA EXPORTERS,COCONUTS,49166
NJAVALLIL LATEX P.LTD.,NATURAL RUBBER,2124810
NKG JAYANTI COFFEE P.LTD.,COFFEE,19200
NOBLE CASHEW INDUSTRIES,CASHEW KERNELS,195648
NOBLE CLOTHING,COTTON GARMENTS,33000
NOBLE INTERNATIONAL,RICE,378000
NOBLE MERCHANDISE(I) LTD.,SPICES,12500
NOBLE MOTORS INDIA P.LTD.,AUTOMOBILES PARTS,12650
NOCHUMANNIL RUBBER INDUSTRIES,RUBBER MATS,689950
NOOR FATHIMA EXPORTS,TEA,14000
NOORA INTERNATIONAL,SOAP,375
NOORIZ TRADING AGENCY,TEA,14000
NORATEL INDIA POWER COMPONENTS P.LTD.,TRANSFORMERS,440219
NORMANYOUNG ENG.PRODUCTS(P)LTD.,ELECTRICAL ITEMS,11198
NORTRANS EXIM P.LTD.,GENERATOR,6238
NOVA ENGINEERING,SPARES,39980
NOVA PRODUCTION UNIT,SOAP,485
NOVELTY CLOTHING,COTTON GOODS,3814
NOVELTY EXPORTERS,COTTON GOODS,1360
NOVIA SPICES,GREEN PEPPER IN BRINE,60800
NOZAK TRADING CORPORATION,GENERAL CARGO,494
NPM AQUATIC FISH LINKS P.LTD.,FISH MEAL,40000
NPONA INTERNATIONAL P.LTD.,COTTON GARMENTS,768
NRS GARMENTS,COTTON GARMENTS,14655
NSC COMPANY,CASHEW KERNELS,30000
NSP KNITTING MILLS,COTTON GOODS,22213
NSP TEX,COTTON GOODS,5155
NURTURO NUTRIMENTS P.LTD.,SPARES,2400
O/E/N INDIA LTD.,RELAYS,36571
OASIS AGENCIES,TEA,1000
OASIS EXPORTERS,TAPIOCA,1246735
OASIS INTERNATIONAL,SPARES,29025
OBEETEE P.LTD.,COIR DOOR MATS,900
OCC APPARELS,COTTON GARMENTS,5016
OCEAN GEMS EXPORTS,FROZEN YELLOW TUNA,1091007
OCEAN WEALTH EXPORTS,FROZEN YELLOW TUNA,1525008
OJIN FOODS P.LTD.,FOOD STUFFS,5337
OLAM AGRO INDIA LTD.,TURMERIC POWDER,9305367
OLENASONS INDIA,TEA,79466
OLIO VICTURAL MANUFACTURERS,TAMARIND,66762
OLIVE FASHIONS,COTTON GOODS,242468
OM SHREE INTERNATIONAL,INSTANT COFFEE,5800148
OM SHRI FASHIONS,COTTON GARMENTS,1133
OM VEERA KNITS,COTTON GARMENTS,2776
OMAN TRADE,RICE,1022999
OMEGA ENTERPRISES,PLASTIC PRODUCTS,2100
OMEGA RUBBER PRODUCTS,RUBBER MATS,4000
OMEGA WELDROD SYSTEMS,SPARES,3981
OMGARA MATCH,SAFETY MATCHES,5880
OMKAR INTERNATIONAL,COTTON GOODS,79255
ONLEO GLOBAL SOLUTIONS,CASHEW KERNELS,9072
ONTIDES EXPORTS,MACHINERIES,29554
OOLIANDER EXPORT,COTTON GARMENTS,3889
OPTERNA TECHNOLOGIES PVT LTD,OPTIC  MATERIALS,3590
ORANGE APPARLES,COTTON GARMENTS,19060
ORCHID EXPORTS,COTTON GARMENTS,2596
ORCHID MARINE,FROZEN SQUID,2257612
ORCHID SCIENTIFIC EQUIPMENTS,SPARES,6872
ORIENT ALUMINIUM,SPARES,2463
ORIENT EXPORT COMPANY,SPICES,49320
ORIYON NATURAL FLAVOURS P.LTD.,SPICES,1185
OSCAR LIFESTYLE,COTTON GARMENTS,30449
OVERSEAS ARABIAN,SPARES,1075
OVERSEAS TIMBERS,TEAK WOOD PRODUCTS,21251
OVIYA FASHIONS,COTTON GARMENTS,24340
OXO EXPORTS,COTTON GOODS,214399
OXY FLOW CONTROLS,VALVES,6256
OXYGEN COIR,COIR YARN,12450
P & T EXPORTS,FOOD STUFFS,30375
P.A.ITTY &CO.,COVER CROP SEEDS,3500
P.I.INDUSTRIES,PINEAPPLE,16000
P.K.B OIL MILLS,COCONUT OIL,76000
P.K.GOVINDAN CO.,RUBBER MATS,123320
P.K.L.EXPORTS,BOTTLES,385
P.K.N EXPORTS,COCONUTS,28000
P.K.P. EXPORTS,MACHINERIES,4783
P.K.P. TEX,COTTON GOODS,36099
P.K.P.N. SPINNING MILLS LTD.,COTTON YARN,32385
P.K.PACK,PACKING MATERIALS,14773
P.K.TRADERS,PACKING MATERIALS,2620
P.L.EXPORTS,COTTON GARMENTS,6699
P.L.INDUSTRIES,COTTON GARMENTS,3499
P.PADMAVATHI AMMA,COTTON GOODS,61241
P.R.EXPORTERS,RICE,10000
P.S. APPARELS,COTTON GARMENTS,2694
P.S.G.GARMENTS,COTTON GARMENTS,1254
P.S.R TRENDS,GENERAL CARGO,3715
P.S.R. GARMENTS,COTTON GARMENTS,463
P.S.S.VARADARAJ NADAR & SONS,ROASTED GRAM,915663
P.V.R.INTERNATIONAL,COTTON GOODS,10910
P.V.S.MANGO BAKERS,BAKERY PRODUCTS,4849
P.VASUDEVAN,COTTON GOODS,3066
PAAMSAS,COTTON GARMENTS,2280
PAANSI EXPORTING&IMPORTING,COCONUTS,140625
PAAPPAI EXPORTS,COTTON GARMENTS,9480
PAARK CREATION,COTTON GARMENTS,18536
PACEM FOODS,SPICES,50760
PACIFIC COMMODITIES,COCONUTS,176400
PADAVATH ENTERPRISES,COTTON GARMENTS,3226
PADIYIL IMPEX,FOOD STUFFS,20328
PALAKKAD SURGICAL INDUSTRIES,SURGICAL GLOVES,925
PALANISAMY,COTTON GARMENTS,1175
PALATHRA EXPORTS,COTTON GOODS,19925
PALLAVA TEXTILES P.LTD.,COTTON YARN,147097
PALLICKAL FOOD PRODUCTS,RICE,41380
PALM FIBRE(INDIA)P.LTD.,SEA GRASS,7122657
PALVI POWER TECH SALES,ACTIVATED CARBON,219600
PAMS INDUSTRIES,MACHINERIES,2360
PAN ASIAN EXPORTS&IMPORTS,SPARES,3066
PANCHTANTRA EXPORTS P.LTD.,JUTE RUGS,3781
PANDIKKAD TRADERS,RICE,4038108
PAPPAI EXPORTS,COTTON GARMENTS,56922
PAPPAS FOOD WORLD,COCONUTS,80873
PARACKAL AGRO MILLS,RICE,50000
PARAGON POLYMER PRODUCTS,CHAPPALS,97474
PARAGON SEAFOODS,FROZEN SQUID,397227
PARAMESWARE EXPORTS,HOUSEHOLD ARTICLES,1470
PARAMOUNT EXPORTS,COCONUTS,26500
PARAMOUNT INTERNATIONAL,SPARES,21384
PARAMOUNT SEAFOODS,FROZEN SHRIMPS,232820
PARASRAM ENTERPRISES,FROZEN SQUID,40944
PARASSERY TRADING CO.,RICE,146005
PARAYIL EXPORTS,TAPIOCA,2904314
PARAYIL FOOD PRODUCTS P.LTD.,TAPIOCA,1957655
PARIMAL MANDIR,AGARBATHIES,113862
PARISONS ESTATE&INDUS.P.LTD.,TEA,83214
PARISONS FOODS PVT LTD,COCONUT OIL,801050
PARK APPAREL,COTTON GARMENTS,3514
PARKER BIOTECH P.LTD.,COCONUT OIL,15120
PARMSAS,CHAPPALS,1100
PARRY AGRO INDUSTRIES LTD.,TEA,326492
PASAT PETROCHEM,THINNER,26715
PATEL VENEERS (P) LTD.,ROSEWOOD PRODUCTS,21179
PATHI APPARELS,COTTON GARMENTS,54257
PATHI EXPORTS,COTTON GARMENTS,21738
PATSPIN INDIA LTD.,COTTON YARN,7216348
PAZHAYIDOM CONFECTIONERIES,FOOD STUFFS,32426
PEACOCK APPARELS,COTTON GARMENTS,6953
PEACOCK FAASHIONS,FOOD STUFFS,48975
PEARL COAST MARINE FOODS,FROZEN SQUID,495176
PEARL FASHION,COTTON GARMENTS,72339
PEARL GLOBAL LTD.,COTTON GOODS,16910
PEARL PACKAGING,MACHINERIES,6330
PEEJAY RUBBER INDS. LTD.,TYRE RETREADING MATERIALS,54489
PEEKAY SONS INTERNATIONAL,GROUND NUT SEEDS,211121
PEEKAY STEEL CASTING LTD.,STEEL CASTINGS,2453743
PEERMADE DEVELOPMENT SOCIETY,TURMERIC POWDER,464308
PEGASUS EXIM.,TEA,16632
PEGASUS INTERNATIONAL,TEA,16958
PELICAN MEDICAL SYSTEMS,MEDICAL EQUIPMENTS,50080
PELO CREATIONS,COTTON GOODS,51485
PENGUIN GARMENTS,COTTON GARMENTS,889
PENIEL CASHEW CO.,CASHEW KERNELS,272727
PENTA AUTO EQUIPMENTS P.LTD.,AIR COMPRESSORS,9295
PENVER PRODUCTS P.LTD.,FROZEN SQUID,3105786
PEPPER INDIA CORPORATION,SPICES,20914
PER TRENDS,COTTON GARMENTS,1334
PERFECT COATED PAPER(I)P.LTD.,THERMAL PAPER,55348
PERFECT EXPORTERS,CHAPPALS,14187
PERILAC GARMENTS,COTTON GARMENTS,4320
PERLEI TEXTILES P.LTD.,COTTON GOODS,41326
PETCO,ANIMAL FEED,6950
PETROGAS SERVICES P.LTD.,CERAMIC ITEMS,387899
PHILLIPS CARBON BLACK LTD.,CARBON BLACK,9898544
PHOENIX APPARELS SOURCING,COTTON GOODS,23758
PHOENIX EXPORTS,RICE,146852
PHOENIX INTERNATIONAL LTD.,COCONUT POWDER,15283
PI EXPORTS,COTTON GOODS,15209
PILOT MACHINERY CORPN.,MACHINERIES,4265
PILOTS SMITH INDIA P.LTD.,SPARES,23815
PINNACE IMPEX,FOOD STUFFS,17321
PIONEER IMPEX,FROZEN SHRIMPS,194901
PIRUTHU TEX,COTTON GOODS,17451
PISCES AGENCIES,OLEORESINS OF SPICES,3113
PITTAPPILLIL EXPORTS,SPARES,5700
PJS OVERSEAS LTD.,CASHEW KERNELS,362628
PKM FINE FOODS&SPICES P.LTD.,TURMERIC,4357
PLANT 2PC ENGINEERING SOLUTIONS,PLASTIC PRODUCTS,8260
PLANT LIPIDS  LTD.,TURMERIC POWDER,6217241
PLANTRICH AGRI TECH P.LTD.,TURMERIC POWDER,947744
PLAST PACK,PACKING BOXES,960
PLATHOTTAM RUBBERS PVT. LTD,RUBBER MATS,3666
PLAY WELL SPORTS,SPORTS ARTICLES,4407
PLY MOULD,MOULDING PATTERNS,9549
PMA ENTERPRISES,COCONUTS,25500
POABS ENTERPRISES,TEA,133443
POABS EXPORTS,TEA,122848
POBJI EMPORIUM,RUBBER MATS,1285699
POHOOMALS EXPORTS P. LTD.,RUBBER MATS,46113
POLY COLOURS INTERNATIONAL,CHEMICALS,32
POLY CRAFT INDUSTRIES,SPARES,350
POLYKOT INDUSTRIES,GENERAL CARGO,3
POLYMERS WORLD,MOP,14560
POMONA EXPORTS,FOOD STUFFS,31699
POOJA EXPORTS,FURNITURE,3000
POOJA TRADING COMPANY,RICE,122350
POOLAKUNDAN EXPORTS,RICE,325890
POOMAS TRADE LINKS,GENERAL CARGO,502
POOPPALLY COIR MILLS,RUBBER MATS,1080234
POORNIMAS PANCHAKARMA EQUIPMENTS,AYURVEDICA TREATMENT EQUP.,734
POPEES BABYCARE PRODUCTS P.LTD.,COTTON GARMENTS,887
POPPYS KNITWEAR,COTTON GARMENTS,1265
