Exporter,Product,QTY.(KGS)
KADHIR EXPORTS,FOOD STUFFS,53522
KADS RESOURCES GARMENTS,COTTON GARMENTS,210
KAFA FRESH FOOD PRODUCTS,FOOD STUFFS,27765
KAFFEE INDIA,COFFEE,75947
KAILAS MARKETING,PEANUT CANDY,26558
KAIRALI AYURVEDIC PRODUCTS PVT LTD,AYURVEDIC PRODUCTS,500
KAIRALI BOOKS P.LTD.,BOOKS,7980
KAIRALI EXPORTS,CASHEW KERNELS,165000
KAIRALI GRANITES,GHEE,3512
KAIRALI HANDLOOMS,COTTON GOODS,54008
KAISONS RUBBERS,RUBBER MATS,3388887
KAJAH TEA COMPANY P.LTD.,TEA,23700
KAKKOLLIL MILLS&TRADERS,RICE,8860
KAKKUZHIYIL TRADERS,CARDAMOM,9948
KAKUNJE WELLNESS,GENERAL CARGO,225
KALA IMPEX,COCONUTS,26000
KALAN DRUGS & REMEDIES,MASSAGE OIL,7844
KALAN PHARMACEUTICALS,HAIR OIL,11546
KALANS PRODUCTS,AYURVEDIC PRODUCTS,8879
KALATMAK SPACIAL SYSTEMS P.LTD.,FURNITURE,37992
KALI AGRO EXPORTS,NUTMEG,24000
KALIMATI CARBON P LTD,ACTIVATED CARBON,149569
KALLUVILAYIL EXPORTS,RICE,328343
KALPAKA PROCESSING CO.,GREEN PEPPER,18243
KALYAN ENGINEERING CORPN.,SPARES,2835
KALYAN FOODS & SPICES (I)P.LTD,PICKLES,38784
KALYAN SILKS TRICHUR P.LTD.,COTTON GOODS,80766
KALYANI INDO AGRO PRODUCTS,COVER CROP SEEDS,2000
KAMISHKA GARMENTS,COTTON GARMENTS,586
KAMRUP TEA COMPANY,TEA,86923
KANAKA POLYPACK P.LTD.,PLASTIC PRODUCTS,791
KANAM LATEX INDUS. P. LTD.,SURGICAL GLOVES,1163894
KANCHANA FOOD PRODUCTS,FOOD STUFFS,22000
KANCOR INGREDIENTS LTD.,SPICES,1216874
KANDAVEL KNITWEAR,COTTON GOODS,6902
KANGAYAM COIR CLUSTER P.LTD.,COIR MATS,3753
KANI GRANITE COMPANY,GRANITE SLABS\TILES,19500
KANISHKA COLLECTIONS,COTTON GARMENTS,44580
KANISKA GARMENTS,COTTON GOODS,8097
KANJANA CLOTHING,COTTON GOODS,7601
KANMANI APPARELS,COTTON GARMENTS,4904
KANNAN DEVAN HILLS PLANTATIONS,TEA,2005218
KANNAN TOOLS & DIES,SPARES,8750
KANNAPIRAN FIBRE EXPORTS,COIR FIBER,1428630
KANNIKKAT TECHNOCRAFT,RUBBER PRODUCTS,203430
KANNOLY CORPORATION,CHILLI POWDER,20700
KANTHASAMY EXPORT,HOUSEHOLD ARTICLES,21857
KANTHASWAMY & CO.,KITCHEN ITEMS,11465
KAPKO INTERNATIONAL,COCONUTS,381500
KARAYIL BAKERY,FOOD STUFFS,14359
KARE AYURVEDIC REMEDIES,AYURVEDIC MEDICINES,165
KARNATAKA AGRO CHEMICALS,SOAP,8715
KARPAGAM GARMENTS,COTTON GARMENTS,8777
KARPAGHAM TEX,COTTON GOODS,131837
KARSHAKA MITHRA,COCONUTS,28340
KARTHI & CO.,COCONUTS,56850
KARTHI EXPORTS,COCONUTS,142250
KARTHI HOME PRODUCTS,HOUSEHOLD ARTICLES,46955
KARTHIKA EXPORTERS,COTTON GARMENTS,3706
KARTHIKAI APPARELS,COTTON GARMENTS,2372
KARTHIKAI MILLS,COTTON GOODS,2601
KARTHIKAI TEXTILE MILLS,COTTON GOODS,193454
KARTHIKEYA SPINNING & WEAVING MILLS LTD.,COTTON GOODS,3740
KARUKUNNATHU EXPORTS,COIR YARN,78186
KARUR GOLDLINE EXPORTS,COTTON GARMENTS,10866
KARUR SREE RAMA,COTTON GARMENTS,2923
KASIOUS CASHEWS,CASHEW KERNELS,17250
KAUTAM KNITS,COTTON GOODS,9446
KAVERI TRADERS,FOOD STUFFS,19479
KAVI KNIT CREATIONS,COTTON GARMENTS,13403
KAVIN TEXTILES,COTTON GOODS,38740
KAVIYA SREE,COTTON GOODS,38707
KAVS SPECIALITIES P.LTD.,FOOD STUFFS,144429
KAY CEE CORPORATION,MEDICAL EQUIPMENTS,5375
KAY ENN TRADING,FOOD STUFFS,671373
KAY GE CORPORATION,MACHINERIES,1385
KAY GEE EXPORTERS,FOOD STUFFS,17789
KAY GEE INDUCTION SYSTEMS,SPARES,520
KAY JAY SHARP TRENDY,PUMPS,11359
KAY KAY EXPORTS,FROZEN SQUID,1758820
KAY SALIZAR,SOAP,566
KAY VEE FASHION,COTTON GOODS,4482
KAYAAN IMPORT&EXPORT,COCONUTS,13100
KAYAL EXPORTS,FOOD STUFFS,107116
KAYEF ENTERPRISES,COTTON GARMENTS,23664
KAYTEE CLOTHING CO.,COTTON GARMENTS,57142
KAYTEE CORPORATION,COTTON GOODS,57916
KBR TRANSTRADE CORPORATION,COCONUTS,27950
KCK AGRO PRODUCTS P.LTD.,FOOD STUFFS,737
KCM APPLIANCES P.LTD.,PRESSURE COOKER,151574
KCS KNITS,COTTON GARMENTS,2326
KEERTHI AGRO MILLS P.LTD.,FOOD STUFFS,43109
KEERTHI PUMPS,PUMPS,56933
KELACHANDRA EXPORTS AND TRADES,RUBBER MATS,40500
KELACHANDRA MACHINES,MACHINERIES,41000
KELDA FOODS P.LTD.,FOOD STUFFS,26367
KELTECH ENERGIES LTD.,AQUEOUS SOLUTION,285888
KELTRO EXPORTS,COTTON GOODS,4774
KELWO P.LTD.,SPICES,11740
KELY EXPORTS & IMPORTS,MEDICAL PRODUCTS,29765
KEMTECH EXPORTS,RUBBER MATS,350621
KEMTECH IMPEX,COTTON YARN,19945
KEN AGRITECH P.LTD.,GHERKINS IN BRINE,260550
KENRICH OVERSEAS TRADING COMPANY,CHEMICALS,4395
KERA PALM CREATIONS,COCONUT SHELLS\CUPS,82390
KERA;LA MATCH INDUSTRIES,PLYWOOD,25500
KERAFIBERTEX INTERNATIONAL P.LTD.,RUBBER MATS,18326912
KERALA AGRO MACHINERY CORPN. LTD.,TRACTOR,32590
KERALA AYURVEDA PHARMACY LTD.,AYURVEDIC PRODUCTS,8998
KERALA AYURVEDIC HEALTH CARE,AYURVEDIC PRODUCTS,600
KERALA BALERS LTD.,RUBBER MATS,4961695
KERALA CARDAMOM PROCESSING & MKTG.CO.LTD,CARDAMOM,129215
KERALA EXPORTS,FOOD STUFFS,6755
KERALA HANDICRATS,HANDICRAFTS,9000
KERALA HOME FOOD STUFF EXPORT,RICE,180734
KERALA MINERALS & METALS LTD.,TITANIUM DIOXIDE,2615108
KERALA STATE CO-OPERATIVE FEDERATION FOR FISHERIES,FROZEN MARINE FOODS,101800
KERALA STATE COIR CORPN.LTD.,COIR MATS,1847586
KERALA STATE INDSTL.ENTERPRISES,SOAP,457
KERALA VILLAGE CRAFTS,BRASS ARTICLES,307
KERALEEYA AYURVEDA SERVICES,MASSAGE OIL,1440
KERAPURA PRODUCTS,COCONUT OIL,48528
KERATECH COCONUT OIL,COCONUT OIL,465
KERRY INGREDIENTS INDIA ,FOOD STUFFS,19571
KEYA FOODS INTERNATIONAL PVT LTD.,FOOD STUFFS,461
KEYEN EXPORTS,FOOD STUFFS,998939
KF CLOTHING,COTTON GARMENTS,2600
KG DENIM LTD.,COTTON GARMENTS,25769
KGA TRADES PVT LTD,FOOD STUFFS,21500
KHANDAGALE EXPORT PRIVATE LTD,OLEORESINS OF SPICES,1050
KHEMCHAND SONS,AGRICULTURAL MACHINERY & PARTS,79144
KHEMKA FLOOR MILLS P.LTD.,FOOD STUFFS,61500
KHUSHI INTERGROUP,PLYWOOD,50000
KIAAN GLOBAL NATURAL,COCONUTS,13660
KIDS GLOBAL CLOTHING,COTTON GARMENTS,1888
KIEFER SEA FOOD,FROZEN YELLOW TUNA,170400
KIK PLASTICS P.LTD.,PLASTIC PRODUCTS,6193
KIMBERLITE CHEMICALS INDIA P.LTD.,CHEMICALS,183020
KING PARADISE SPICES,COCONUTS,55900
KINGS MARINE PRODUCTS,FROZEN YELLOW TUNA,603598
KINGS SEAFOODS,FROZEN SQUID,921500
KINGSTON INDUSTRIES,RUBBERISED COIR MATRESSES,6718
KINSLEY KNITT INTERNATIONAL,COTTON GOODS,26096
KIRTHIC KNITS,COTTON GARMENTS,58595
KISHORE APPARELS,COTTON GARMENTS,2182
KISHORE SPICES CO.,SPICES,138651
KITEX CHILDREN WEAR LTD.,COTTON GARMENTS,2005020
KITEX GARMENTS LTD.,COTTON GOODS,3721418
KITEX LTD.,COTTON GOODS,70929
KIWIS FASHIONS,COTTON GOODS,4127
KLF NIRMAL INDUSTRIES(P)LTD.,SESAME OIL,984464
KNIT EXPORTS,COTTON GARMENTS,120
KNIT FAIR INC.,COTTON GARMENTS,6306
KNIT FASHIONS,COTTON GARMENTS,2689
KNIT FIELD,COTTON GARMENTS,7736
KNIT GALLERY,COTTON GOODS,221251
KNIT HOME GARMENTS,COTTON GOODS,288100
KNIT PRIME,COTTON GOODS,15953
KNIT VEL EXPORTS,COTTON GARMENTS,3118
KNITCOM FASHIONS,COTTON GARMENTS,62237
KNITEX GARMENT P.LTD.,COTTON GARMENTS,31477
KNITEX TEXTILES P.LTD.,COTTON GARMENTS,80724
KNITFORT EXIMS,COTTON GARMENTS,7520
KNITMAX ASIA,COTTON GARMENTS,534
KNITS WAR GARMENTS,COTTON GOODS,2715
KNITWIN INTERNATIONAL,COTTON GARMENTS,4810
KNP EXPORTS&IMPORTS,FOOD STUFFS,2148355
KOB MEDICAL TEXTILES P.LTD.,MEDICAL EQUIPMENTS,2395998
KODANDARAM ROLLER FLOUR MILLS PVT,MAIDA,852645
KODUVAYOOR BALAKRISHNASREDHAR,COTTON GARMENTS,330
KOELMAN INDIA P.LTD.,GHERKINS IN BRINE,918835
KOKO COIR WORLD ENTERPRISES,COIR GEO FABRICS,7680
KOLLENGODE AGRO MILLS P.LTD.,RICE,50020
KONNULLY EXPORTS & TRADES,FROZEN PAROTTA,159855
KORNICH EXPORTS P.LTD.,FROZEN YELLOW TUNA,514064
KOSHER FOOD INDUSTIES,PEPPER,50300
KOTTACKAL AGRO FOODS,WHEAT FLOUR,5603533
KOTTACKAL SURGICALS,SURGICAL GLOVES,2220
KOTTAYAM KITCHEN,FOOD STUFFS,5103
KOVAX ABRASIVES SOUTH ASIA P.LTD.,METAL SHEETS,4884
KOWA INDIA,FOOD STUFFS,19130
KOZHIKODENS,TAPIOCA,1040262
KPI HEALTHCARE INDIA P. LTD.,MEDICINES,200
KPL OIL MILLS PVT LTD.,COCONUT OIL,190809
KRAFTWARES (INDIA) PVT LTD,KITCHENWARE,9427
KRISBAL ENGINEERING P.LTD.,WIRES,129007
KRISH AUTOMATION,AUTOMOBILES PARTS,8645
KRISHI GEO PACK P.LTD.,PACKING MATERIALS,147505
KRISHNA COFFEE WORKS,COFFEE,2773
KRISHNA EXIM ENTERPRISES,COCONUTS,28000
KRISHNA FABRICS,COTTON GOODS,30766
KRISHNA INTERNATIONAL,RESINS,48817
KRISHNA PRINTERS&EXPORT,COTTON GARMENTS,3651
KRISHNA RAIMENT,COTTON GARMENTS,11907
KRISHNA TEX,COTTON GARMENTS,4105
KRISHNA TRADERS,FOOD STUFFS,32071
KRISHNAVENI CARBON PRODUCTS (P)LTD.,BEARINGS,11828
KRITIKA APPARELS,COTTON GOODS,11487
KRP TRADERS,NUTMEG,25300
KSB MIL CONTROL,VALVES,326979
KSR FIBERS,COCONUTS,57200
KT & AHMU HAIR CARE PRODUCTS,FOOD STUFFS,154429
KTHAN PLYWOODS P.LTD.,PLYWOOD,31200
KUJUDU AGRO P.LTD.,COCONUTS,25692
KULALI EXPORTS,COTTON GARMENTS,3696
KUMAR CASHEW EXPORTS,CASHEW KERNELS,32250
KUMARAN FILAMENTS P.;LTD.,NYLON MONOFILAMENT LINES,13530
KUMBUKATTU CASHEWS,CASHEW KERNELS,215395
KUNNATHAN POLYMERS P.LTD.,PLYWOOD,55000
KUNNATHAN WOOD PRODUCTS,PLYWOOD,1598908
KURIAN ABRAHAM LTD.,NATURAL RUBBER,21000
KURISHANKAL TRADERS,FOOD STUFFS,85138
KURUWA ENTERPRISES,TURMERIC,543061
KWALITEE FABS,COTTON GARMENTS,1588
KYNA OVERSEAS,FOOD STUFFS,52200
KYOBASHI PREMEIR FREEZE DRY P.LTD.,FROZEN MARINE FOODS,24000
KYTE ENTERPRISES,MACHINERIES,1092
L & P RUBBER INDUSTRIES,TYRE RETREADING MATERIALS,892886
L&S GARMENTS,COTTON GARMENTS,3478
L&T VALVES LTD.,VALVES,19650
L.B.GARMENTS,COTTON GARMENTS,1101
L.G. BALAKRISHNAN & BROS.,AUTOMOTIVE TIMING CHAINS,80266
L.R.FABRICATIONS,STEEL CASTINGS,9904
L.S.AUTOMOTIVE INDIA P.LTD.,AUTOMOBILES PARTS,43199
L.S.PACIFIC WOOD TECH P.LTD.,WOOD PRODUCTS,245
LAAJ INTERNATIONAL,BRASS ARTICLES,7448
LAB & GENERAL EXPORTS,MEDICAL EQUIPMENTS,600
LABONY COLLECTIONS,COTTON GARMENTS,4600
LABOURERS COIR MATS,COIR MATS,37410
LAGOS WELD PRODUCTS,WELDING ELECTRODES,23641
LAGUNA CLOTHING,COTTON GOODS,81111
LAHA FOOD INDUSTRIES,SPICES,3763
LAKSHMI AUTOMOBILES,AUTOMOBILES PARTS,1758
LAKSHMI CASHEW COMPANY,CASHEW KERNELS,60000
LAKSHMI EXPORTS,RICE POWDER,128120
LAKSHMI GANESHA TEXTILES LTD.,COTTON GOODS,3043
LAKSHMI IMPORT&EXPORT,FOOD STUFFS,17905
LAKSHMI KNIT WEAR,COTTON GARMENTS,7200
LAKSHMI MACHINE WORKS LTD.,TEXTILE MACHINERY,5480134
LAKSHMI RING TRAVELLERS(CBE.)LTD.,VALVES,26018
LAKSHMI TEXTILE EXPORTERS LTD.,COTTON GARMENTS,1068
LAKSHMI TRADING CO.,TURMERIC POWDER,1376527
LAKSHYA..COM,MACHINERIES,340
LALA AGRO TROPIC P.LTD.,COCONUT SHELLS\CUPS,404637
LALITH FARM,PLUSH TOYS,883
LAMIS EXPORTERS,FOOD STUFFS,14192
LAN SPIN TEX P.LTD.,COTTON YARN,272646
LANCO AGRO FOODS INDIA P.LTD.,TURMERIC,38456
LAND MARK EXPORTERS,TAPIOCA,240488
LANDED FRESH INTERNATIONAL,RICE,250800
LANDLINE IMPORTS&EXPORTS,FOOD STUFFS,106860
LANDMARK KNITWEAR,COTTON GOODS,2802
LARS MEDICARE,LATEX GLOVES,77871
LASOMO IMPORT & EXPORT,FOOD STUFFS,180
LAUGUNA CLOTHING,COTTON GARMENTS,7200
LAURICO NUTRACEUTICALS,FOOD STUFFS,24480
LAVA ENGINEERING CO.,FLEXI TANK,36240
LAXMI CASHEW CORPORATION,CASHEW KERNELS,15000
LAXMI CASTINGS,STEEL CASTINGS,60914
LAXMI GARMENTS,COTTON GARMENTS,47396
LAXMI INTERNATIONAL,TEA,476742
LE ARTIUS,COTTON GOODS,912
LE SHARK GLOBAL LLP.,COTTON GARMENTS,3295
LEADER RUBBER INDUSTRIES,CHAPPALS,11407
LEAFAR,COTTON GOODS,1450
LEEDS FASHION,COTTON GOODS,10590
LEEDS POLYMERS,CHAPPALS,3340
LEETHA INDUSTRIES,PAPER CUP,942586
LEETHA PACK (P) LTD.,PAPER CUP,693381
LEETHA PRESS AND PROCESS P. LTD.,PRINTED MATERIALS,170555
LEGENTS,COTTON GARMENTS,3810
LEGRO INDIA P.LTD.,COIR PITH,416000
LEMON FASHIONS,FOOD STUFFS,19000
LENORA GLOVE P.LTD.,LATEX GLOVES,19040
LEO EXPORTS,COIR PITH,95850
LEONARD,SOAP,162
LIBERTY MEDICAL SUPPLIES,SURGICAL GLOVES,70353
LIBRA ENGINEERING WORKS,SPARES,4030
LIFE MISSION MEDICALS,MEDICAL EQUIPMENTS,3627
LINEN HOUSE,GENERAL CARGO,2855
LINEN&BEYOND,COTTON GOODS,26075
LINGESWARA,COTTON GOODS,44054
LINK UP KNITTERS,COTTON GARMENTS,1829
LINK UP TEXTILES P. LTD.,COTTON GOODS,27140
LISO COIR TEX,COIR GEO FABRICS,781985
LITTLE BEE BABY CARE,COTTON GARMENTS,7739
LIV LONG NUTRACEUTICALS LTD,NUTRACEUTICAL PRODUCTS,9014
LIV LONG NUTRACUETICALS LTD.,NUTRACEUTICAL PRODUCTS,12564
LIZ WOOD PRODUCTS,WOOD PRODUCTS,45668
LMJ INTERNATIONAL LTD.,COFFEE,115200
LMJ SERVICES LTD.,COFFEE,307200
LOCUS EXPORTS&IMPORT,AUTOMOBILES PARTS,8120
LODE STAR IMPEX,FOOD STUFFS,25360
LOGLINK INTERNAIONAL SHIPPING,LUBE OIL,93837
LOGOS WELDS PRODUCTS,WELDING ELECTRODES,67964
LOHASHILPI,HANDICRAFTS,1205
LOOCUST INCORPORATION,COTTON GOODS,42281
LOOM CRAFT,COIR MATS,476769
LORDS EXPORTS,RUBBER MATS,204358
LORDS FLAVOURS,PEPPER,9477
LOTTE INDIA CORPORATION,CHOCOLATE PRODUCTS,12100
LOTUS CLOTHINGS P.LTD.,COTTON GOODS,754
LOTUS INTERNATIONAL EXPORTS,COTTON GARMENTS,482
LOTUS KNITS,COTTON GARMENTS,9132
LOUIS & CO.,PRINTED MATERIALS,460
LOUISONS RUBBER PRODUCTS,RUBBER PRODUCTS,884
LOURDE MATHA CASHEW INDUSTRIES,CASHEW KERNELS,568673
LOVE BAKES,FOOD STUFFS,12517
LOVE SHORE AGENCIES,JAGGERY,167053
LOVELY OFFSET PRINTERS,PRINTED MATERIALS,104212
LOXDON EXPORTS,STEEL PRODUCTS,25400
LOYAL KNIT WEAR,COTTON GARMENTS,788
LUCIYA INDUSTRIES,EMPTY CARTONS,60240
LUCO EXIM,SPICES,11776
LUKE EXPORTS,FROZEN SQUID,128791
LULU EXPORTS,COTTON GARMENTS,5207
LULU FLIGHT KITCHEN,FOOD STUFFS,342257
LUNAR RUBBER (P) LTD.,CHAPPALS,3690
LUX INDUSTRIES LTD.,COTTON GOODS,386613
LUZO INDIA EXIM,FROZEN MARINE FOODS,76000
LWIN EXPORTS,COTTON GOODS,8890
LYKIS LTD.,COCONUT OIL,286400
M & G INTERNATIONAL,FOOD STUFFS,10171
M & M ENTERPRISES,PLYWOOD,96000
M&F EXPORTS,FOOD STUFFS,30423
M&G INTERNATIONAL,SPICES,30288
M&M ENTERPRISES,PLYWOOD,64000
M+ACER,MACHINERIES,565
M.A. AND SONS,COFFEE,116226
M.A.TRADERS INC.,FOOD STUFFS,16500
M.A.TRADERS&MARKETING,TEA,15932
M.ABDUL REHUMAN KUNJU,CASHEW KERNELS,33376
M.B. EXIM,CHILLIES,16345
M.B.AUTO AGENCIES,AUTOMOBILES PARTS,9474
M.B.EXIM,FOOD STUFFS,17117
M.D.KNITS,COTTON GARMENTS,1124
M.G.COTTON KNITTED CO.P.LTD.,COTTON GOODS,48234
M.J.K TRADERS,NUTMEG,54957
M.K. TRADERS (SOUTHERN),COTTON GARMENTS,3858
M.K.ABDUL RASHEED,SPICES,16509
M.K.EXPORT TRADING COMPANY,TENT ACCOSSORIES,5905
M.K.EXPORTS,COTTON GOODS,21819
M.K.FASHIONS,COTTON GARMENTS,923
M.K.FIBRE,COIR FIBER,1555060
M.K.GARMENTS,COTTON GOODS,16770
M.K.JOKAI AGRI PLANTATIONS P.LTD.,TEA,441826
M.K.M.KNIT CREATIONS,COTTON GOODS,12770
M.K.M.TOYS,PLUSH TOYS,800
M.K.TRADE CENTRE,MACHINERIES,810
M.K.TRADE LINKS EXPORTS,COTTON GARMENTS,4803
M.K;FABRICS,COTTON GARMENTS,5575
M.M. EXPORT ENTERPRISES,COTTON GARMENTS,10880
M.M. EXPORTERS,COTTON GOODS,19996
M.M. EXPORTS,FOOD STUFFS,3996
M.M.ABDUL HAMEED & SONS,LEMONGRASS OIL,49504
M.M.C. EXPORTS LTD.,COTTON GARMENTS,2192
M.M.FORGINGS LTD.,AUTOMOBILES PARTS,246868
M.M.K. EXPORTS,CASHEW KERNELS,16000
M.M.MINERAL TECHNOLOGIES,SILICA SAND,740
M.M.TEXTILES P.LTD.,COTTON GARMENTS,1069
M.N. TEX,COTTON GARMENTS,15752
M.P.EXPORTS,COTTON GARMENTS,2165
M.P.M.TEXTILES P.LTD.,COTTON GOODS,374570
M.R.FOOD TRADERS&EXPORTERS,FOOD STUFFS,18960
M.R.IMPEX,COTTON GOODS,128380
M.R.IMPORT&EXPORT,FOOD STUFFS,22003
M.R.INDUSTRIES,FOOD STUFFS,73568
M.R.J.TRADING,FLOOR LAMINATED SHEETS,95153
M.S.EXPORTS,FOOD STUFFS,29773
M.S.GARMENTS,COTTON GOODS,26138
M.S.S. RUBBER AND RECLAIMS P.LTD.,TYRE RETREADING MATERIALS,160264
M.S.TECH ENGINEERING INDUSTRIES,SPARES,2351
M.S.TRADING EXPORT&IMPORTS,RICE,15677
M.V. TEX,COTTON GARMENTS,15752
M3 APPARELS INDIA P.LTD.,COTTON GOODS,6705
MAALI & MANVI EXIM,COCONUTS,28290
MAB TECH COMMERCIAL,TABLE,2822
MAC AGRO TECH,MACHINERIES,2000
MAC CASHEWS,CASHEW KERNELS,11500
MAC DREAM,COTTON GOODS,17661
MAC IMPEX,RICE,520000
MAC INDUSTRIES LTD.,MACHINERIES,248
"MACHINES & ENGINEERING COMPANY,",MACHINERIES,4345
MACHINGAL MARKETING AGENCIES,COMPUTER PARTS,15734
MACURA MEDICAL SOLUTIONS,MEDICAL EQUIPMENTS,21330
MADARA CORPORATION,COCONUTS,56530
MADATHIPARAMBIL EXPORTS&IMPORTS,FOOD STUFFS,10977
MADATHIPARAMBIL OPTICALS,OPTIC  MATERIALS,17876
MADHAVA EXPORTS,COCONUTS,252200
MADHU JAYANTI INTERNATIONAL LTD.,TEA,5348789
MADHURAJ IMPEX,ORTHOPEADIC APPLIANCES,24700
MADONA ELECTRONICS,ELECTRONIC GOODS,3890
MADONA EXPORTS,HANDICRAFTS,425
MADRAS BISTRO,COCONUTS,20500
MADRAS HYDRAULIC HOSE P LTD,FLEXIBLE HOSE,5100
MADRAS IYER,POOJA ITEM,1245
MADURA COATS LTD.,COTTON YARN,6247
MAEGLER VENTURE,BUILDING MATERIALS,28000
MAF CLOTHING P.LTD.,COTTON GOODS,310654
MAFCO EXPORTS,TYRES/TUBES,293335
MAFSELL ENTERPRISES,VALVES,4181
MAGIC ASIA,COTTON GARMENTS,477
MAGICK WOOD EXPORTS,WOOD PRODUCTS,100529
MAGNA AUTOMOTIVE INDIA,AUTOMOBILES PARTS,54381
MAGNA ELECTRO CASTINGS LTD.,IRON CASTINGS,28234
MAGNA INTERNATIONAL,COTTON GARMENTS,4422
MAGNUM CASUAL INTERNATIONAL,COTTON GARMENTS,17085
MAGNUM CLOTHING P. LTD.,COTTON GOODS,12139
MAGNUM ENTERPRISES,MACHINERIES,18803
MAHADEVA EXPORTS,FOOD STUFFS,29600
MAHALAKSHMI GARMENTS,COTTON GARMENTS,1157
MAHALASA EXPORTS,CASHEW KERNELS,121140
MAHAMAYA EXPORTS P. LTD.,CASHEW KERNELS,30000
MAHARAJ EXIM TRADE,TURMERIC,25000
MAHARAM FAABS,COTTON GARMENTS,7700
MAHARANI AGRO PRODUCTS,COCONUTS,25625
MAHARANI PRODUCTS,COCONUTS,12168
MAHAVISHNU CASHEW FACTORY,CASHEW KERNELS,142884
MAHE FOODS,FOOD STUFFS,13582
MAHENDRA PUMPS PVT LTD,PUMPS,5000
"MAHIL GARM,ENTS",COTTON GARMENTS,361
MAIL HOSIERIES,COTTON GOODS,5467
MAITHRI ADVERTISING WORKS P. LTD.,TILES,65094
MAITHRI ADVERTISING WORKS P.LTD.,VANILA POWDER,27848
MAJEED PULLANCHERI,FOOD STUFFS,116228
MAJESTIC  MACHINE WORKS,PUMPS,51930
MAJESTIC COMMODITIES P.LTD.,TEA,167703
MAJESTIC EXPORTS,COTTON GOODS,20609
MAJESTIC FASHION,COTTON GOODS,2556
MAJESTIC MARINE,FROZEN MARINE FOODS,388613
MAK INTERNATIONAL,COTTON GARMENTS,300
MAKRO FASHION,COTTON GOODS,37674
MAKS AUTOMATION P.LTD.,AUTOMOBILES PARTS,2200
MALA SONS,PLYWOOD,2064679
MALABAR AGRI EXPO,COCONUTS,918926
MALABAR APPARELS,COTTON GARMENTS,819
MALABAR EXTRUSION P.LTD.,ALUMINIUM PROFILES,89421
MALABAR HERBS,HERBAL MINERAL PRODUCTS,2019
MALABAR HONEY,FOOD STUFFS,8442
MALABAR NATURAL FOODS P.LTD.,FROZEN PAROTTA,540245
MALABAR SPICES,GREEN PEPPER IN BRINE,307981
MALABAR TEXTILES,COTTON GOODS,3295
MALABAR TIMBER CO.,ROSEWOOD PRODUCTS,29820
MALABAR TIMBER INDUSTRIES,ROSEWOOD VENEERS,79840
MALABAR TRADERS,FOOD STUFFS,49315
MALABAR TRADING COMPANY.,EVENT MANAGEMENT PRODUCTS,1115
MALATHI ENGINEERING WORKS,SPARES,2698
MALAYALAM EXPORT CORPN.,FOOD STUFFS,29890
MALAYALAM EXPORTS,FOOD STUFFS,713840
MALIYAKKAL HANDICRAFTS,HANDICRAFTS,160
MALLOW INTERNATIONAL,COTTON GOODS,9384
MALNAD ALLOY CASTING P.LTD.,STEEL ALLOYS,50720
MALOOS TRADING,FOOD STUFFS,1758
MAMBAD RUBBER AND AGRO MFG.LTD.,SPICES,24748
MAMPILLY PLYWOOD INDUSTRIES,PLYWOOD,9549247
MANA APPARELS,COTTON GARMENTS,13609
MANAD ALLOY CASTINGS,STEEL ALLOYS,7620
MANAPILLY PLYWOOD,PLYWOOD,35100
MANARA HEALTHCARE P.LTD.,FROZEN YELLOW TUNA,179610
MANE KANCOR INGREDIENTS P.LTD.,SPICES,1501063
MANGAL CREATIONS,COTTON GARMENTS,8079
MANGALA MARINE EXIM INDIA P.LTD.,FROZEN SQUID,7297237
MANGALATH CASHEW,CASHEW KERNELS,109672
MANIGREEVA KNITTERS,COTTON GARMENTS,1969
MANILAL PATEL,COTTON GARMENTS,17170
MANIPAL TECHNOLOGIES LTD.,PRINTED MATERIALS,489501
MANIS COCONUT PRODUCTS,COIR FIBER,53180
MANJILAS FOOD TECH (P)LTD.,RICE,7734716
MANJIMA EXPORTS&IMPORTS,TILES,36000
MANJU EXPORTS,COTTON GOODS,7057
MANJUSHREE TECHNOPACK LTD.,EMPTY JARS,6490
MANKINO INDIA P.LTD,SPICES,17022
MANNA EXPORTERS,RUBBER MATS,8700
MANNA RUBBER PRODUCTS P. LTD.,RUBBER MATS,17500
MANNA SURGICALS,COTTON GARMENTS,181
MANNAR CRAFT  P.LTD.,HANDICRAFTS,214
MANSAR SCIENTIFIC,LATEX GLOVES,5808
MANTRA EXPORTS P.LTD.,COTTON GOODS,23341
MANUMAX LIFSTYLE FURNITURES,HAND WASH,7600
MAP INTERNATIONAL,COCONUTS,28600
MAP KNIT EXPORTS,COTTON GOODS,39243
MARACA FRUIT PROCESSING CO.,PASSION FRUIT SQUASH,26590
MARBLE VALLEY FOODS,FROZEN YELLOW TUNA,52089
MARE FOOD PRODUCTS INDIA P.LTD.,FOOD STUFFS,89541
MARIA BAKERS,FOOD STUFFS,8157
MARIBO FOODS LLP,FOOD STUFFS,14941
MARICO LTD.,OATS,5484732
MARIKAR EXPORTS,ALUMINIUM INGOTS,561
MARINA MARINE EXPORTS,FROZEN MARINE FOODS,37200
MARINE HYDRO COLLOIDS,CHITIN,148416
MARINOS EXPORTS,COCONUTS,27950
MARK AND ORION VENTURES P.LTD.,LEATHER SHOES,6036
MARK DEVICE,MACHINERIES,550
MARK ENGINEERING,SPARES,12895
